Index,m/z,RT [min],Molecular Weight,Calibration RT [min]
699,241.14458,7.038,242.15185,7.038
700,241.18089,12.227,242.18817,12.227
701,241.18095,12.639,242.18823,12.639
702,241.181,12.008,242.18828,12.008
703,241.19212,13.314,242.1994,13.314
704,241.19223,12.365,242.19951,12.365
705,241.2173,16.257,242.22458,16.257
706,241.2173,16.416,242.22458,16.416
707,242.04102,1.108,243.04829,1.108
708,242.08002,0.756,197.08181,0.756
709,242.17625,9.925,243.18353,9.925
710,242.17625,18.786,243.18353,18.786
711,242.17625,18.93,243.18353,18.93
712,243.06206,1.534,244.06933,1.534
713,243.06209,1.094,244.06936,1.094
714,243.06235,4.137,244.06962,4.137
715,243.07089,3.223,244.07817,3.223
716,243.12355,4.047,262.14139,4.047
717,243.1348,8.34,244.14207,8.34
718,243.1601,7.989,244.16737,7.989
719,243.1601,9.836,244.16737,9.836
720,243.17125,8.543,244.17853,8.543
721,243.19646,13.792,244.20373,13.792
722,243.19653,14.799,244.20381,14.799
723,244.02264,0.669,245.02992,0.669
724,244.04602,0.6,263.06386,0.6
725,244.05898,0.67,245.06625,0.67
726,244.10909,5.25,245.11636,5.25
727,244.13753,13.516,245.1448,13.516
728,244.15536,4.768,245.16264,4.768
729,244.90584,0.873,245.91311,0.873
730,244.94061,13.656,245.94789,13.656
731,245.02795,0.78,100.01488,0.78
732,245.0779,1.096,200.07969,1.096
733,245.1142,1.049,246.12147,1.049
734,245.99719,0.773,247.00447,0.773
735,246.02666,1.102,247.03393,1.102
736,246.06189,0.613,201.06369,0.613
737,246.13457,4.111,247.14184,4.111
738,246.14981,14.985,247.15709,14.985
739,246.89803,0.765,247.9053,0.765
740,246.9297,0.989,247.93698,0.989
741,246.97711,0.594,247.98439,0.594
742,246.98117,0.856,247.98845,0.856
743,247.05699,0.633,124.03213,0.633
744,247.05704,0.629,248.06431,0.629
745,247.09346,0.857,202.09526,0.857
746,247.09355,0.854,248.10083,0.854
747,247.11212,5.291,248.1194,5.291
748,247.11833,3.296,248.12561,3.296
749,247.11871,22.827,248.12599,22.827
750,247.96834,0.755,248.97561,0.755
751,248.05396,3.302,249.06123,3.302
752,248.07996,13.589,249.08723,13.589
753,248.09387,4.059,249.10115,4.059
754,248.83777,0.727,249.84505,0.727
755,248.86363,0.686,249.87091,0.686
756,249.03221,9.149,250.03949,9.149
757,249.05504,1.107,250.06232,1.107
758,249.11066,6.866,250.11793,6.866
759,249.22212,15.637,250.2294,15.637
760,249.94458,0.689,214.97518,0.689
761,250.12453,5.218,251.1318,5.218
762,250.19246,13.676,251.19974,13.676
763,251.09708,3.359,252.10435,3.359
764,251.14474,9.947,252.15202,9.947
765,251.20163,15.593,252.20891,15.593
766,251.23792,18.932,252.24519,18.932
767,251.23805,16.275,252.24533,16.275
768,251.46964,0.59,504.95382,0.59
769,251.96162,0.923,252.9689,0.923
770,251.96172,0.6,505.93798,0.6
771,252.04657,0.764,253.05385,0.764
772,252.08765,3.879,253.09492,3.879
773,252.08768,3.306,253.09495,3.306
774,252.13521,5.452,253.14248,5.452
775,252.13669,10.368,253.14396,10.368
776,252.79488,0.72,253.80215,0.72
777,252.94737,0.759,253.95465,0.759
778,253.08534,3.226,254.09262,3.226
779,253.14458,10.614,254.15185,10.614
780,253.17841,15.119,254.18568,15.119
781,253.21716,16.216,254.22444,16.216
782,253.21729,16.35,254.22456,16.35
783,253.25368,19.045,254.26095,19.045
784,254.00787,1.099,255.01515,1.099
785,254.00787,1.107,273.02571,1.107
786,254.08063,3.23,255.0879,3.23
787,254.85889,0.755,255.86616,0.755
788,254.99097,0.654,97.98856,0.654
789,255.05495,6.909,256.06222,6.909
790,255.12125,13.248,256.12852,13.248
791,255.13503,5.774,256.1423,5.774
792,255.15833,16.901,256.1656,16.901
793,255.16017,13.254,256.16745,13.254
794,255.16046,17.101,256.16774,17.101
795,255.19653,12.94,256.20381,12.94
796,255.20781,12.292,256.21509,12.292
797,255.20784,13.412,256.21512,13.412
798,255.23285,17.202,256.24013,17.202
799,255.23288,16.899,256.24016,16.899
800,255.23288,18.402,256.24016,18.402
801,255.30576,16.91,256.31303,16.91
802,255.95036,0.754,256.95764,0.754
803,255.98161,0.795,256.98889,0.795
804,256.05942,0.835,257.06669,0.835
805,256.1918,11.928,257.19908,11.928
806,256.19186,14.214,257.19914,14.214
807,256.19189,11.029,257.19917,11.029
808,256.85098,18.593,257.85826,18.593
809,256.85101,0.743,257.85829,0.743
810,256.89285,0.585,257.90013,0.585
811,256.92688,22.969,257.93416,22.969
812,256.92691,0.839,257.93419,0.839
813,256.96323,0.771,275.98107,0.771
814,257.07794,3.221,258.08522,3.221
815,257.17575,13.22,258.18303,13.22
816,257.17587,9.344,258.18315,9.344
817,257.2121,15.022,258.21937,15.022
818,257.21216,15.483,258.21943,15.483
819,257.21225,13.591,258.21953,13.591
820,257.3291,16.884,258.33638,16.884
821,258.01498,1.103,259.02226,1.103
822,258.01498,1.112,221.06638,1.112
823,258.07468,5.647,259.08195,5.647
824,258.0748,0.869,223.1054,0.869
825,258.07501,0.857,259.08229,0.857
826,258.14572,3.273,259.153,3.273
827,258.15326,14.385,259.16054,14.385
828,258.25146,16.88,259.25874,16.88
829,258.98227,0.864,259.98955,0.864
830,258.98236,0.752,259.98964,0.752
831,258.99652,0.757,260.0038,0.757
832,258.99664,0.757,224.02724,0.757
833,259.02222,0.652,260.02949,0.652
834,259.02225,0.654,214.02404,0.654
835,259.03998,4.136,260.04725,4.136
836,259.07584,3.106,260.08311,3.106
837,259.09106,0.769,260.09834,0.769
838,259.12979,1.106,260.13707,1.106
839,259.25485,16.882,260.26213,16.882
840,259.45837,0.594,260.46565,0.594
841,259.95023,0.6,260.9575,0.6
842,259.9917,0.77,223.04309,0.77
843,260.00708,1.107,261.01436,1.107
844,260.15015,22.879,261.15742,22.879
845,260.15024,4.056,261.15751,4.056
846,260.89224,0.677,225.92284,0.677
847,260.99786,0.75,262.00514,0.75
848,261.03299,6.932,262.04027,6.932
849,261.0412,4.131,262.04848,4.131
850,261.07193,6.917,262.07921,6.917
851,261.0726,0.633,262.07988,0.633
852,261.07272,0.631,131.04,0.631
853,261.13412,3.245,262.1414,3.245
854,261.13425,22.827,262.14152,22.827
855,261.18976,6.918,280.2076,6.918
856,262.05457,3.368,263.06184,3.368
857,262.87195,0.767,263.87922,0.767
858,262.90039,0.738,263.90767,0.738
859,262.90356,0.963,263.91084,0.963
860,263.03818,0.782,150.05259,0.782
861,263.10364,4.433,264.11091,4.433
862,263.14001,7.688,264.14729,7.688
863,263.16519,14.18,264.17247,14.18
864,263.47534,0.829,528.96524,0.829
865,264.07138,4.054,265.07866,4.054
866,264.08292,5.084,265.09019,5.084
867,264.1088,0.855,205.09494,0.855
868,264.15765,9.928,265.16493,9.928
869,264.81174,0.73,265.81901,0.73
870,264.90833,0.854,265.9156,0.854
871,264.94739,0.855,265.95466,0.855
872,265.04407,1.115,266.05134,1.115
873,265.04407,1.448,266.05134,1.448
874,265.05682,4.178,266.0641,4.178
875,265.10422,5.083,266.11149,5.083
876,265.11917,5.321,266.12645,5.321
877,265.14786,14.956,266.15513,14.956
878,265.21719,16.145,284.23503,16.145
879,265.21722,16.141,266.2245,16.141
880,265.25372,18.971,266.261,18.971
881,266.00464,0.674,267.01192,0.674
882,266.04749,1.446,267.05476,1.446
883,266.07248,4.055,267.07976,4.055
884,266.10156,7.41,267.10884,7.41
885,266.24878,18.006,267.25606,18.006
886,266.80386,0.708,267.81114,0.708
887,266.95807,0.616,267.96535,0.616
888,266.96747,0.649,267.97474,0.649
889,266.96759,0.653,230.01899,0.653
890,267.07343,2.714,268.0807,2.714
891,267.08597,3.194,268.09324,3.194
892,267.09613,1.053,268.10341,1.053
893,267.12775,0.864,208.11389,0.864
894,267.14615,4.135,268.15343,4.135
895,267.16,13.262,208.14615,13.262
896,267.16003,10.055,268.16731,10.055
897,267.23285,16.975,268.24013,16.975
898,267.23294,16.731,268.24022,16.731
899,267.23294,16.884,268.24022,16.884
900,267.26938,19.467,268.27666,19.467
901,268.13507,4.767,269.14235,4.767
902,268.20294,5.654,269.21022,5.654
903,268.26462,18.764,269.27189,18.764
904,268.80576,0.731,269.81303,0.731
905,268.92117,0.752,269.92845,0.752
906,268.92447,0.868,269.93175,0.868
907,269.0545,0.851,234.0851,0.851
908,269.05457,0.853,232.10596,0.853
909,269.0546,0.855,270.06187,0.855
910,269.08789,0.766,270.09517,0.766
911,269.13928,10.53,270.14656,10.53
912,269.21213,13.945,270.2194,13.945
913,269.21216,13.782,270.21943,13.782
914,269.21216,14.25,270.21943,14.25
915,269.21216,15.574,270.21943,15.574
916,269.21222,14.076,270.2195,14.076
917,269.21222,14.484,270.2195,14.484
918,269.21222,14.778,270.2195,14.778
919,269.21222,15.11,270.2195,15.11
920,269.24854,17.238,270.25581,17.238
921,269.24854,17.369,270.25581,17.369
922,269.96426,0.796,270.97154,0.796
923,270.02542,5.362,271.0327,5.362
924,270.07486,1.11,271.08214,1.11
925,270.08835,4.013,271.09563,4.013
926,270.11685,8.987,271.12413,8.987
927,270.20743,12,271.2147,12
928,270.83264,0.754,271.83992,0.754
929,270.84549,0.687,235.87609,0.687
930,270.94238,0.78,271.94966,0.78
931,271.07581,4.679,272.08308,4.679
932,271.10962,4.068,272.1169,4.068
933,271.19144,10.404,272.19871,10.404
934,271.22775,14.23,272.23503,14.23
935,271.22787,16.282,272.23515,16.282
936,271.22791,15.297,272.23518,15.297
937,271.22791,15.679,272.23518,15.679
938,271.22791,16.078,272.23518,16.078
939,271.46417,0.812,272.47145,0.812
940,271.92407,0.757,272.93135,0.757
941,271.9379,0.777,272.94517,0.777
942,272.08875,0.809,273.09602,0.809
943,272.08884,0.805,136.54806,0.805
944,272.12515,1.109,273.13243,1.109
945,272.18661,10.522,273.19389,10.522
946,272.18661,10.677,273.19389,10.677
947,272.18665,10.005,273.19392,10.005
948,272.82504,0.744,273.83232,0.744
949,272.92169,0.856,273.92897,0.856
950,272.99194,0.605,213.97809,0.605
951,273.00159,0.606,274.00886,0.606
952,273.09204,13.1,274.09932,13.1
953,273.09207,14.269,274.09935,14.269
954,273.0921,13.531,274.09938,13.531
955,273.0921,15.243,274.09938,15.243
956,273.12735,14.906,274.13463,14.906
957,273.12784,7.499,274.13511,7.499
958,273.26266,13.25,274.26994,13.25
959,273.98248,0.817,237.03388,0.817
960,274.02866,0.768,275.03593,0.768
961,274.11176,5.376,275.11903,5.376
962,274.24667,14.319,275.25395,14.319
963,274.28024,17.348,275.28752,17.348
964,274.88715,0.68,275.89442,0.68
965,274.89874,18.593,275.90602,18.593
966,274.92932,0.763,293.94716,0.763
967,275.01715,0.612,276.02443,0.612
968,275.05392,0.789,276.0612,0.789
969,275.05392,0.79,240.08452,0.79
970,275.08832,0.63,276.09559,0.63
971,275.08832,0.641,138.0478,0.641
972,275.1037,5.141,276.11098,5.141
973,275.10373,5.644,276.11101,5.644
974,275.20163,15.469,276.20891,15.469
975,275.20169,15.39,276.20897,15.39
976,276.07721,0.761,277.08449,0.761
977,276.17172,10.666,277.179,10.666
978,277.01755,8.094,278.02482,8.094
979,277.03275,0.774,278.04002,0.774
980,277.1445,13.137,278.15178,13.137
981,277.18079,15.016,278.18806,15.016
982,277.21713,16.097,278.22441,16.097
983,277.21722,16.215,278.2245,16.215
984,277.9111,0.71,278.91838,0.71
985,278.0433,1.108,279.05058,1.108
986,278.11447,4.112,279.12175,4.112
987,278.11453,4.544,279.12181,4.544
988,278.16046,9.035,279.16774,9.035
989,278.2489,17.887,279.25618,17.887
990,278.2489,17.969,279.25618,17.969
991,278.65741,16.603,279.66469,16.603
992,278.84576,0.768,279.85304,0.768
993,278.87405,0.738,279.88133,0.738
994,278.87756,0.758,279.88484,0.758
995,279.03882,1.572,280.04609,1.572
996,279.08069,7.335,280.08797,7.335
997,279.14551,16.76,280.15278,16.76
998,279.146,16.805,280.15327,16.805
999,279.14752,16.629,280.1548,16.629
1000,279.17126,14.007,280.17854,14.007
1001,279.20755,11.631,280.21483,11.631
1002,279.23273,16.622,280.24,16.622
1003,279.23273,17.007,280.24,17.007
1004,279.23279,16.748,280.24006,16.748
1005,279.30582,16.621,280.31309,16.621
1006,279.32202,16.619,280.3293,16.619
1007,279.46127,0.605,280.46855,0.605
1008,279.87085,17.191,280.87813,17.191
1009,279.8754,17.183,280.88267,17.183
1010,279.91718,0.752,280.92445,0.752
1011,280.02634,0.948,281.03361,0.948
1012,280.20279,13.46,281.21007,13.46
1013,280.2645,18.392,281.27177,18.392
1014,280.78568,0.729,281.79295,0.729
1015,280.88223,0.853,281.88951,0.853
1016,280.97882,0.751,281.9861,0.751
1017,281.01309,0.86,282.02037,0.86
1018,281.05444,1.097,246.08504,1.097
1019,281.10754,3.368,282.11482,3.368
1020,281.16235,17.165,282.16963,17.165
1021,281.16541,17.226,282.17268,17.226
1022,281.19073,17.181,282.19801,17.181
1023,281.24847,17.173,282.25575,17.173
1024,281.24847,17.431,282.25575,17.431
1025,281.97437,1.126,282.98164,1.126
1026,282.00845,0.818,283.01573,0.818
1027,282.02014,0.767,566.05484,0.767
1028,282.02029,0.767,283.02757,0.767
1029,282.28015,18.908,283.28743,18.908
1030,282.63141,17.152,283.63869,17.152
1031,282.7778,0.715,283.78508,0.715
1032,282.78256,0.73,283.78984,0.73
1033,282.86511,22.863,283.87239,22.863
1034,282.95291,0.608,283.96019,0.608
1035,282.96246,0.632,283.96974,0.632
1036,283.05487,4.184,284.06215,4.184
1037,283.06042,3.425,284.0677,3.425
1038,283.11041,13.325,284.11769,13.325
1039,283.13727,14.589,284.14454,14.589
1040,283.15262,15.115,284.1599,15.115
1041,283.1637,1.704,284.17097,1.704
1042,283.17722,17.752,284.18449,17.752
1043,283.19144,15.115,284.19871,15.115
1044,283.22778,13.195,284.23506,13.195
1045,283.23898,14.252,284.24626,14.252
1046,283.23901,15.11,284.24629,15.11
1047,283.2641,17.757,284.27138,17.757
1048,283.26413,18.168,284.27141,18.168
1049,283.26422,19.069,284.2715,19.069
1050,283.34879,17.794,284.35606,17.794
1051,283.94501,0.687,284.95228,0.687
1052,284.09879,0.753,285.10606,0.753
1053,284.18674,10.935,285.19401,10.935
1054,284.22305,15.624,285.23033,15.624
1055,284.88223,0.744,303.90007,0.744
1056,285.02023,0.777,286.02751,0.777
1057,285.07257,0.614,286.07985,0.614
1058,285.12595,12.074,286.13322,12.074
1059,285.12613,13.669,286.13341,13.669
1060,285.13428,11.791,286.14155,11.791
1061,285.13437,11.5,286.14165,11.5
1062,285.21826,13.096,286.22554,13.096
1063,285.21832,13.851,286.2256,13.851
1064,285.24258,16.591,286.24986,16.591
1065,285.93805,0.781,286.94533,0.781
1066,285.98978,0.772,286.99705,0.772
1067,286.09064,0.862,287.09791,0.862
1068,286.1825,1.658,287.18977,1.658
1069,286.20233,11.653,287.20961,11.653
1070,286.20236,11.772,287.20964,11.772
1071,286.2829,17.742,287.29017,17.742
1072,286.81934,0.691,287.82661,0.691
1073,286.81934,0.692,251.84993,0.692
1074,286.89053,0.767,287.89781,0.767
1075,286.91666,0.863,249.96805,0.863
1076,286.92224,0.942,287.92952,0.942
1077,286.96381,0.689,287.97108,0.689
1078,287.05225,0.772,288.05952,0.772
1079,287.08609,5.072,288.09337,5.072
1080,287.19131,1.106,288.19859,1.106
1081,287.22278,14.41,288.23005,14.41
1082,287.28622,17.742,288.2935,17.742
1083,287.89374,0.865,288.90101,0.865
1084,287.93036,0.742,288.93764,0.742
1085,287.98352,1.102,288.9908,1.102
1086,287.98663,0.677,288.99391,0.677
1087,288.06012,4.147,289.0674,4.147
1088,288.06601,0.813,289.07329,0.813
1089,288.0759,0.751,289.08317,0.751
1090,288.0864,4.01,289.09367,4.01
1091,288.12015,0.853,144.56371,0.853
1092,288.79907,0.746,289.80635,0.746
1093,288.83029,0.744,289.83757,0.744
1094,288.89554,0.853,289.90281,0.853
1095,288.98697,0.613,289.99425,0.613
1096,288.99191,0.855,289.99919,0.855
1097,289.00977,0.62,290.01704,0.62
1098,289.06744,0.607,290.07472,0.607
1099,289.06769,0.608,145.03748,0.608
1100,289.06946,0.836,290.07673,0.836
1101,289.08688,9.537,290.09416,9.537
1102,289.08691,7.464,290.09419,7.464
1103,289.08707,13.438,290.09434,13.438
1104,289.10156,5.476,290.10884,5.476
1105,289.10156,8.717,290.10884,8.717
1106,289.10162,9.998,290.1089,9.998
1107,289.1098,0.86,290.11708,0.86
1108,289.98691,0.773,309.00475,0.773
1109,290.18735,10.856,291.19462,10.856
1110,290.21255,14.106,291.21983,14.106
1111,290.90332,0.762,309.92116,0.762
1112,290.90332,0.763,291.9106,0.763
1113,290.96753,0.6,291.97481,0.6
1114,291.16727,3.232,292.17454,3.232
1115,291.20779,12.499,292.21507,12.499
1116,291.92694,0.742,292.93422,0.742
1117,292.0722,0.758,293.07948,0.758
1118,292.17627,9.667,293.18355,9.667
1119,292.19162,13.262,293.1989,13.262
1120,292.22809,17.886,293.23537,17.886
1121,292.22815,17.885,311.24599,17.885
1122,292.78723,0.73,293.79451,0.73
1123,292.8931,18.597,293.90037,18.597
1124,292.92334,0.655,293.93062,0.655
1125,292.93988,0.763,257.97048,0.763
1126,292.96301,0.857,293.97029,0.857
1127,293.05435,3.219,294.06163,3.219
1128,293.07785,3.213,294.08513,3.213
1129,293.09155,4.034,294.09883,4.034
1130,293.1142,2.968,294.12147,2.968
1131,293.17584,11.741,294.18312,11.741
1132,293.17584,11.944,248.17764,11.944
1133,293.17914,16.144,294.18641,16.144
1134,293.18704,10.67,294.19432,10.67
1135,293.21219,14.438,294.21947,14.438
1136,293.21225,14.603,294.21953,14.603
1137,293.21606,6.914,294.22334,6.914
1138,293.24869,17.082,294.25596,17.082
1139,293.92407,0.739,294.93135,0.739
1140,294.24371,15.811,295.25099,15.811
1141,294.785,0.736,295.79228,0.736
1142,294.90359,0.783,295.91087,0.783
1143,294.90366,0.867,295.91093,0.867
1144,294.97351,0.74,295.98079,0.74
1145,295.10233,0.806,296.1096,0.806
1146,295.155,11.601,296.16228,11.601
1147,295.20261,10.318,296.20988,10.318
1148,295.2276,14.943,296.23488,14.943
1149,295.22766,14.562,296.23494,14.562
1150,295.22766,14.722,296.23494,14.722
1151,295.22772,15.053,296.235,15.053
1152,295.22775,16.053,296.23503,16.053
1153,295.22781,14.411,296.23509,14.411
1154,295.26413,17.582,296.27141,17.582
1155,296.0033,0.798,297.01057,0.798
1156,296.06375,0.848,297.07103,0.848
1157,296.09988,3.733,297.10716,3.733
1158,296.1348,0.923,297.14207,0.923
1159,296.25934,16.321,297.26662,16.321
1160,296.29568,19.099,297.30296,19.099
1161,296.29581,19.456,297.30308,19.456
1162,296.84335,18.59,297.85063,18.59
1163,296.84341,0.75,297.85069,0.75
1164,296.84341,0.871,297.85069,0.871
1165,296.91931,22.949,297.92659,22.949
1166,296.98682,0.859,260.03821,0.859
1167,297.15292,15.189,298.1602,15.189
1168,297.15292,15.269,298.1602,15.269
1169,297.17068,8.714,298.17796,8.714
1170,297.24332,14.878,298.25059,14.878
1171,297.24332,15.241,298.25059,15.241
1172,297.24332,15.633,298.25059,15.633
1173,297.24344,15.07,298.25072,15.07
1174,297.24344,15.157,298.25072,15.157
1175,297.24344,16.438,298.25072,16.438
1176,297.24344,16.65,298.25072,16.65
1177,297.27975,18.124,298.28703,18.124
1178,297.27985,17.665,298.28712,17.665
1179,297.88309,0.726,298.89036,0.726
1180,297.98206,0.825,261.03345,0.825
1181,298.06726,5.65,299.07454,5.65
1182,298.11444,0.774,299.12172,0.774
1183,298.27505,18.081,299.28233,18.081
1184,298.27512,17.864,299.28239,17.864
1185,298.75168,0.716,299.75896,0.716
1186,299.0325,4.179,300.03978,4.179
1187,299.20166,15.472,300.20894,15.472
1188,299.259,16.744,300.26628,16.744
1189,299.259,17.203,300.26628,17.203
1190,299.25903,16.443,300.26631,16.443
1191,299.25906,17.05,300.26634,17.05
1192,299.25909,15.486,300.26637,15.486
1193,299.25919,18.361,300.26646,18.361
1194,299.91879,0.701,300.92607,0.701
1195,299.96902,0.769,300.9763,0.769
1196,300.00092,0.677,301.00819,0.677
1197,300.00864,0.84,301.01591,0.84
1198,300.02527,1.109,301.03255,1.109
1199,300.29877,18.118,301.30604,18.118
1200,300.85617,0.742,301.86345,0.742
1201,300.953,0.772,301.96028,0.772
1202,301.12085,10.669,302.12813,10.669
1203,301.12103,11.574,302.12831,11.574
1204,301.15894,13.497,302.16621,13.497
1205,301.15903,10.066,302.1663,10.066
1206,301.1618,1.62,302.16908,1.62
1207,301.27472,18.571,302.282,18.571
1208,301.29385,15.115,302.30113,15.115
1209,301.89059,0.738,302.89787,0.738
1210,302.05154,0.564,303.05882,0.564
1211,302.06598,4.093,267.09658,4.093
1212,302.06598,4.094,303.07326,4.094
1213,302.13568,1.108,243.12183,1.108
1214,302.5336,0.77,303.54088,0.77
1215,302.86447,0.767,303.87175,0.767
1216,303.05508,0.769,304.06236,0.769
1217,303.08322,0.607,244.06937,0.607
1218,303.08322,0.61,152.04525,0.61
1219,303.08328,0.609,304.09056,0.609
1220,303.21753,11.725,304.22481,11.725
1221,303.23267,16.683,304.23994,16.683
1222,303.95596,0.766,304.96324,0.766
1223,304.01157,3.368,305.01884,3.368
1224,304.07095,0.768,305.07823,0.768
1225,304.07852,3.763,305.0858,3.763
1226,304.85654,18.595,305.86381,18.595
1227,304.85669,0.76,305.86397,0.76
1228,304.85672,0.76,323.87456,0.76
1229,304.92014,1.024,305.92741,1.024
1230,305.08185,12.355,306.08912,12.355
1231,305.45975,0.762,306.46702,0.762
1232,306.05777,1.525,307.06505,1.525
1233,306.07651,0.806,307.08378,0.806
1234,306.09079,4.057,307.09807,4.057
1235,306.13062,8.339,307.13789,8.339
1236,306.15567,4.762,307.16295,4.762
1237,306.2074,14.104,307.21467,14.104
1238,306.20746,10.538,307.21474,10.538
1239,306.20746,13.989,307.21474,13.989
1240,306.2439,16.471,307.25117,16.471
1241,306.79636,0.726,307.80363,0.726
1242,307.00259,0.772,308.00987,0.772
1243,307.11203,5.367,308.11931,5.367
1244,307.11206,8.348,308.11934,8.348
1245,307.11215,4.405,308.11943,4.405
1246,307.11215,4.848,308.11943,4.848
1247,307.11386,0.818,272.14446,0.818
1248,307.155,8.876,308.16228,8.876
1249,307.19144,13.595,308.19871,13.595
1250,307.20261,10.941,308.20988,10.941
1251,307.20261,11.408,308.20988,11.408
1252,307.26419,17.466,308.27147,17.466
1253,308.00513,0.65,309.0124,0.65
1254,308.01266,1.108,309.01994,1.108
1255,308.09857,0.794,309.10585,0.794
1256,308.09866,0.793,327.1165,0.793
1257,308.19788,9.205,309.20515,9.205
1258,308.29581,19.042,309.30308,19.042
1259,308.91382,0.763,131.95781,0.763
1260,308.97809,0.596,154.99268,0.596
1261,308.97815,0.599,309.98543,0.599
1262,309.04276,3.199,310.05003,3.199
1263,309.17065,10.958,310.17793,10.958
1264,309.17072,12.122,310.17799,12.122
1265,309.17401,15.506,310.18129,15.506
1266,309.2182,11.368,310.22548,11.368
1267,309.241,16.901,310.24827,16.901
1268,309.27991,17.931,310.28718,17.931
1269,309.27991,17.931,328.29775,17.931
1270,309.92212,0.75,310.9294,0.75
1271,310.00531,0.762,311.01259,0.762
1272,310.02823,3.355,311.03551,3.355
1273,310.09634,1.109,311.10362,1.109
1274,310.10211,0.848,311.10939,0.848
1275,310.11453,0.794,311.12181,0.794
1276,310.31165,19.582,311.31892,19.582
1277,310.75339,0.723,311.76066,0.723
1278,310.87759,0.781,311.88487,0.781
1279,310.90594,0.753,311.91322,0.753
1280,310.90598,0.753,275.93657,0.753
1281,310.97382,0.856,311.98109,0.856
1282,311.0918,0.858,312.09907,0.858
1283,311.16864,15.776,312.17592,15.776
1284,311.16864,15.854,312.17592,15.854
1285,311.22275,13.237,312.23002,13.237
1286,311.22281,13.48,312.23009,13.48
1287,311.25934,18.322,312.26662,18.322
1288,311.29562,18.439,312.3029,18.439
1289,311.46799,0.793,312.47526,0.793
1290,312.25433,13.351,313.26161,13.351
1291,312.25433,15.461,313.26161,15.461
1292,312.29056,18.422,313.29783,18.422
1293,312.29108,18.675,313.29835,18.675
1294,312.81744,0.749,313.82472,0.749
1295,312.87573,0.869,313.88301,0.869
1296,312.90143,0.954,313.9087,0.954
1297,313.00449,0.856,314.01176,0.856
1298,313.05261,18.555,314.05989,18.555
1299,313.16547,6.912,314.17274,6.912
1300,313.1767,10.281,314.18397,10.281
1301,313.18109,13.823,314.18837,13.823
1302,313.2132,8.335,314.22047,8.335
1303,313.21326,9.345,314.22053,9.345
1304,313.21329,9.52,314.22056,9.52
1305,313.22977,13.261,314.23704,13.261
1306,313.2384,11.821,314.24568,11.821
1307,313.23843,13.219,314.24571,13.219
1308,313.23843,14.175,314.24571,14.175
1309,313.23846,12.695,314.24574,12.695
1310,313.23846,13.539,314.24574,13.539
1311,313.27472,18.824,314.282,18.824
1312,313.85712,0.726,314.86439,0.726
1313,313.90903,0.748,314.9163,0.748
1314,314.19714,7.659,315.20442,7.659
1315,314.19727,7.812,315.20454,7.812
1316,314.21622,16.814,315.22349,16.814
1317,314.2699,15.143,315.27717,15.143
1318,314.26999,14.087,315.27727,14.087
1319,314.27017,15.485,315.27745,15.485
1320,314.80966,0.739,315.81694,0.739
1321,314.90524,0.669,315.91252,0.669
1322,315.05994,3.197,316.06721,3.197
1323,315.08096,0.678,135.04138,0.678
1324,315.08331,3.299,316.09059,3.299
1325,315.13651,13.687,316.14378,13.687
1326,315.15771,11.737,316.16499,11.737
1327,315.17499,11.113,316.18226,11.113
1328,315.25378,13.936,316.26106,13.936
1329,315.25378,14.265,316.26106,14.265
1330,315.29044,18.923,316.29771,18.923
1331,315.90588,0.749,316.91316,0.749
1332,315.93854,1.286,316.94581,1.286
1333,316.15118,3.1,317.15846,3.1
1334,316.21274,11.114,317.22001,11.114
1335,316.21277,11.953,317.22005,11.953
1336,316.21277,15.955,317.22005,15.955
1337,316.95526,0.752,317.96254,0.752
1338,317.09555,13.263,318.10283,13.263
1339,317.1344,13.25,318.14168,13.25
1340,317.17136,8.937,318.17863,8.937
1341,317.20764,8.954,318.21492,8.954
1342,317.20947,14.562,318.21675,14.562
1343,317.25232,13.25,336.27016,13.25
1344,317.25238,13.253,318.25966,13.253
1345,318.09595,0.782,319.10322,0.782
1346,318.83813,0.863,319.84541,0.863
1347,318.83826,0.77,319.84553,0.77
1348,319.11462,0.854,137.05821,0.854
1349,319.18695,7.612,320.19423,7.612
1350,319.18716,8.23,320.19444,8.23
1351,319.18716,8.791,320.19444,8.791
1352,319.20258,13.132,320.20985,13.132
1353,319.20273,12.838,320.21,12.838
1354,319.92966,0.767,282.98105,0.767
1355,319.92996,0.769,320.93724,0.769
1356,320.01874,0.951,321.02601,0.951
1357,320.06201,0.557,321.06929,0.557
1358,320.07321,3.212,321.08049,3.212
1359,320.17111,10.402,321.17839,10.402
1360,320.18658,12.583,321.19386,12.583
1361,320.18658,12.789,321.19386,12.789
1362,320.22281,13.245,321.23009,13.245
1363,320.22296,13.074,321.23024,13.074
1364,320.22296,13.393,321.23024,13.393
1365,320.83047,0.757,283.88187,0.757
1366,320.83057,0.757,339.84841,0.757
1367,320.83057,0.76,321.83784,0.76
1368,320.8587,0.735,321.86598,0.735
1369,320.89417,1.29,321.90144,1.29
1370,321.07016,5.651,322.07744,5.651
1371,321.10904,3.462,322.11632,3.462
1372,321.20264,9.922,322.20991,9.922
1373,321.2103,17.063,322.21757,17.063
1374,321.21817,12.108,322.22545,12.108
1375,321.21823,11.899,322.22551,11.899
1376,321.21823,12.789,322.22551,12.789
1377,321.21985,16.162,322.22713,16.162
1378,321.22943,10.041,322.23671,10.041
