Index,m/z,RT [min],Molecular Weight,Calibration RT [min]
4034,792.58923,22.439,791.58196,22.439
4035,792.60419,24.835,791.59691,24.835
4036,793.46948,21.138,1584.92441,21.138
4037,793.46985,21.157,792.46257,21.157
4038,793.52722,24.834,792.51995,24.834
4039,793.64197,13.032,792.63469,13.032
4040,793.84576,0.683,1585.67698,0.683
4041,793.8468,0.69,792.83953,0.69
4042,794.42206,0.795,793.41478,0.795
4043,794.47113,21.147,1586.92771,21.147
4044,794.56586,22.648,793.55858,22.648
4045,794.56598,22.732,793.5587,22.732
4046,794.56726,22.131,793.55998,22.131
4047,794.56781,23.098,793.56053,23.098
4048,794.56891,22.836,793.56163,22.836
4049,794.60498,22.792,793.5977,22.792
4050,794.6051,22.654,793.59783,22.654
4051,794.60516,23.335,793.59789,23.335
4052,794.84784,0.686,793.84056,0.686
4053,794.84808,0.695,1587.68161,0.695
4054,795.48535,21.387,794.47807,21.387
4055,795.56934,22.732,794.56206,22.732
4056,795.57306,22.995,794.56578,22.995
4057,795.57349,22.986,1589.13242,22.986
4058,796.07495,22.988,795.06767,22.988
4059,796.41901,0.797,795.41173,0.797
4060,796.43262,21.928,795.42534,21.928
4061,796.52393,22.62,795.51665,22.62
4062,796.58173,23.255,795.57445,23.255
4063,796.62067,23.365,795.61339,23.365
4064,797.44965,20.136,796.44237,20.136
4065,797.58502,23.208,796.57775,23.208
4066,797.59021,23.057,1593.16587,23.057
4067,797.62366,23.336,796.61638,23.336
4068,798.58643,20.754,797.57915,20.754
4069,798.59552,22.924,797.58824,22.924
4070,798.62683,23.333,797.61955,23.333
4071,798.63617,23.585,797.62889,23.585
4072,798.83484,0.688,797.82756,0.688
4073,799.60309,22.93,798.59581,22.93
4074,799.60596,23.579,798.59868,23.579
4075,799.66748,23.401,798.6602,23.401
4076,799.87817,0.703,798.8709,0.703
4077,800.55585,23.391,799.54857,23.391
4078,800.61517,23.362,799.6079,23.362
4079,800.65149,24.048,799.64421,24.048
4080,801.07849,0.838,800.07121,0.838
4081,801.68304,28.993,800.67577,28.993
4082,801.83392,0.7,1601.65329,0.7
4083,802.53479,21.799,801.52751,21.799
4084,802.63049,23.824,801.62322,23.824
4085,802.63049,23.84,1603.24643,23.84
4086,804.53589,23.094,1607.05722,23.094
4087,804.55042,22.322,803.54314,22.322
4088,804.55273,21.522,803.54546,21.522
4089,804.58905,23.599,803.58177,23.599
4090,804.61023,21.335,803.60295,21.335
4091,804.6308,23.5,803.62352,23.5
4092,804.84454,0.689,1607.67453,0.689
4093,806.12225,13.032,1610.22995,13.032
4094,806.1347,0.833,783.14548,0.833
4095,806.44684,0.773,805.43956,0.773
4096,806.5658,22.561,805.55852,22.561
4097,806.56836,22.135,805.56108,22.135
4098,806.56854,22.056,805.56127,22.056
4099,806.60406,22.751,805.59679,22.751
4100,806.64685,24.046,783.65763,24.046
4101,807.57166,22.057,806.56438,22.057
4102,807.62018,11.255,806.6129,11.255
4103,808.44537,0.771,807.4381,0.771
4104,808.58154,23.067,807.57427,23.067
4105,808.58417,22.502,807.57689,22.502
4106,808.65332,24.012,807.64604,24.012
4107,808.66272,24.183,807.65544,24.183
4108,809.08289,23.057,808.07561,23.057
4109,809.5849,23.008,1617.15525,23.008
4110,809.58728,22.966,808.58,22.966
4111,809.64948,23.713,808.6422,23.713
4112,809.65143,22.617,404.32208,22.617
4113,809.65173,22.62,808.64446,22.62
4114,809.82056,0.688,1617.62656,0.688
4115,809.86066,28.937,808.85338,28.937
4116,810.09021,23.042,809.08293,23.042
4117,810.39594,0.795,809.38866,0.795
4118,810.59735,23.578,1619.18015,23.578
4119,810.59955,22.751,809.59227,22.751
4120,810.60077,23.127,809.59349,23.127
4121,810.60107,23.031,809.5938,23.031
4122,811.66754,23.205,810.66026,23.205
4123,812.39246,0.792,811.38518,0.792
4124,812.51904,22.366,811.51177,22.366
4125,812.55542,22.428,811.54814,22.428
4126,812.60577,22.745,811.5985,22.745
4127,812.61346,23.858,811.60619,23.858
4128,812.61536,23.256,811.60808,23.256
4129,812.67053,23.2,811.66326,23.2
4130,812.83008,0.693,1623.6456,0.693
4131,812.8313,0.689,405.91201,0.689
4132,813.55859,23.062,1625.10263,23.062
4133,813.68329,29.003,406.33801,29.003
4134,813.68341,23.326,812.67613,23.326
4135,813.68341,23.731,812.67613,23.731
4136,813.68347,29.019,812.6762,29.019
4137,813.68353,28.999,812.67626,28.999
4138,813.73029,7.941,812.72301,7.941
4139,814.53406,22.902,813.52678,22.902
4140,814.6311,23.662,813.62383,23.662
4141,815.63513,23.856,1629.25571,23.856
4142,815.69904,21.52,814.69176,21.52
4143,815.69934,28.994,814.69206,28.994
4144,815.69989,23.906,814.69261,23.906
4145,816.47687,0.778,815.46959,0.778
4146,816.58643,22.576,815.57915,22.576
4147,816.58691,23.316,815.57964,23.316
4148,816.64655,24.004,815.63927,24.004
4149,816.84253,0.688,1631.67051,0.688
4150,816.84296,0.699,815.83568,0.699
4151,817.58954,22.788,816.58226,22.788
4152,817.59009,23.316,816.58281,23.316
4153,817.70435,28.998,399.83526,28.998
4154,818.56799,22.794,817.56072,22.794
4155,818.56818,23.009,817.5609,23.009
4156,818.60468,22.593,817.5974,22.593
4157,818.60468,23.122,817.5974,23.122
4158,819.60767,23.362,818.60039,23.362
4159,820.09717,13.027,1638.17978,13.027
4160,820.62036,22.796,819.61308,22.796
4161,820.62036,23.132,819.61308,23.132
4162,820.62054,23.31,819.61327,23.31
4163,820.66229,24.325,819.65502,24.325
4164,820.82739,0.703,819.82012,0.703
4165,821.0918,4.518,820.08452,4.518
4166,821.62384,22.782,820.61656,22.782
4167,821.64886,23.409,820.64159,23.409
4168,822.42188,0.77,821.4146,0.77
4169,822.44922,22.134,821.44194,22.134
4170,822.59711,23.366,821.58983,23.366
4171,822.59979,22.82,821.59252,22.82
4172,822.63586,23.328,821.62859,23.328
4173,822.75336,28.24,821.74608,28.24
4174,823.60535,23.653,1645.19614,23.653
4175,824.55481,23.064,823.54753,23.064
4176,824.61523,23.119,823.60796,23.119
4177,824.625,11.26,823.61772,11.26
4178,824.65137,23.733,1647.28818,23.733
4179,824.82947,0.692,1647.64438,0.692
4180,825.48035,21.161,802.49113,21.161
4181,825.48077,21.171,824.4735,21.171
4182,825.69342,27.501,824.68614,27.501
4183,826.57104,23.593,825.56377,23.593
4184,827.49664,21.385,826.48937,21.385
4185,827.70856,28.234,826.70128,28.234
4186,827.84009,0.7,1653.66562,0.7
4187,828.43817,21.153,827.43089,21.153
4188,828.44421,21.924,827.43694,21.924
4189,828.55023,22.129,827.54296,22.129
4190,830.56561,22.511,829.55834,22.511
4191,830.64679,23.639,829.63951,23.639
4192,831.99084,0.702,809.00162,0.702
4193,832.58124,22.759,831.57396,22.759
4194,832.58136,22.756,793.6182,22.756
4195,832.58392,22.28,831.57665,22.28
4196,832.66278,24.092,809.67356,24.092
4197,832.81696,0.687,831.80968,0.687
4198,832.81714,0.686,404.91396,0.686
4199,834.36218,10.515,833.35491,10.515
4200,834.44373,10.5,833.43645,10.5
4201,834.59711,23.266,833.58983,23.266
4202,834.5993,22.546,833.59203,22.546
4203,834.6781,24.229,833.67082,24.229
4204,834.67816,24.59,833.67088,24.59
4205,834.67841,24.592,811.68918,24.592
4206,834.84155,7.265,833.83428,7.265
4207,835.00037,7.245,833.99309,7.245
4208,835.448,10.557,834.44072,10.557
4209,835.53192,10.505,834.52464,10.505
4210,835.6004,23.138,834.59313,23.138
4211,835.61652,10.473,834.60924,10.473
4212,835.66522,23.761,834.65795,23.761
4213,835.69476,10.532,834.68749,10.532
4214,835.69806,10.549,834.69078,10.549
4215,835.69873,10.576,834.69145,10.576
4216,835.77783,10.529,834.77056,10.529
4217,835.82703,0.696,1669.6395,0.696
4218,835.86029,10.495,834.85301,10.495
4219,835.94037,10.479,834.93309,10.479
4220,836.0304,10.558,835.02312,10.558
4221,836.6059,22.84,835.59862,22.84
4222,836.60675,22.597,835.59947,22.597
4223,836.61469,23.04,835.60741,23.04
4224,836.61481,23.003,757.5936,23.003
4225,836.61707,23.293,835.60979,23.293
4226,836.77643,10.495,835.76915,10.495
4227,836.86365,10.533,835.85637,10.533
4228,836.94489,10.488,835.93761,10.488
4229,837.02875,10.49,836.02147,10.49
4230,837.03186,10.561,836.02458,10.561
4231,837.1142,10.482,836.10692,10.482
4232,837.19702,10.49,836.18974,10.49
4233,837.61853,23.034,836.61125,23.034
4234,837.68213,23.943,836.67485,23.943
4235,838.02789,10.498,837.02062,10.498
4236,838.11322,10.523,837.10594,10.523
4237,838.20038,10.495,837.1931,10.495
4238,838.28308,10.495,837.2758,10.495
4239,838.36365,10.497,837.35637,10.497
4240,838.50867,22.383,837.50139,22.383
4241,838.62848,24.001,837.6212,24.001
4242,838.63086,23.445,837.62358,23.445
4243,838.83667,0.695,774.8209,0.695
4244,838.83734,0.694,837.83006,0.694
4245,839.44769,10.502,838.44042,10.502
4246,839.53485,10.497,838.52757,10.497
4247,839.6167,10.497,838.60942,10.497
4248,839.63385,23.462,838.62657,23.462
4249,840.19714,10.488,839.18987,10.488
4250,840.28162,10.503,839.27434,10.503
4251,840.36469,10.497,839.35741,10.497
4252,840.36719,10.583,839.35991,10.583
4253,840.44855,10.5,839.44127,10.5
4254,840.53131,10.494,839.52403,10.494
4255,840.61609,10.504,839.60881,10.504
4256,840.64661,23.844,839.63933,23.844
4257,840.69861,10.494,839.69133,10.494
4258,840.7843,10.5,839.77703,10.5
4259,840.86267,10.5,839.85539,10.5
4260,841.03241,10.485,840.02513,10.485
4261,841.71442,28.996,840.70714,28.996
4262,841.71484,28.998,399.84051,28.998
4263,841.7605,26.795,840.75322,26.795
4264,842.65808,11.259,824.62426,11.259
4265,842.76471,26.835,841.75743,26.835
4266,843.60565,23.137,842.59838,23.137
4267,844.4411,0.797,843.43382,0.797
4268,844.61749,23.343,843.61022,23.343
4269,845.0426,0.824,844.03533,0.824
4270,846.10864,10.49,845.10137,10.49
4271,846.55267,13.029,845.5454,13.029
4272,846.55292,13.026,1691.09128,13.026
4273,846.6355,23.515,845.62822,23.515
4274,846.63599,23.033,845.62871,23.033
4275,848.46442,22.37,847.45714,22.37
4276,848.65082,23.528,847.64354,23.528
4277,848.65717,23.892,847.64989,23.892
4278,848.76892,28.393,847.76164,28.393
4279,849.59015,11.252,848.58287,11.252
4280,850.67285,24.419,849.66557,24.419
4281,850.83557,0.694,1699.65659,0.694
4282,851.4071,5.687,1700.79966,5.687
4283,852.08655,11.256,1702.15854,11.256
4284,852.47504,7.981,851.46776,7.981
4285,853.09015,11.253,1704.16574,11.253
4286,853.72449,28.343,852.71721,28.343
4287,854.45929,22.156,853.45201,22.156
4288,854.56573,22.274,853.55846,22.274
4289,854.56879,21.689,853.56151,21.689
4290,854.81158,0.695,853.80431,0.695
4291,855.74005,24.337,854.73277,24.337
4292,856.5838,22.214,855.57652,22.214
4293,858.41809,0.788,857.41081,0.788
4294,858.59955,22.438,857.59227,22.438
4295,858.89087,5.694,1715.76719,5.694
4296,859.39294,5.696,1716.77134,5.696
4297,860.6123,23.463,859.60503,23.463
4298,860.61511,22.754,859.60784,22.754
4299,860.61511,22.964,859.60784,22.964
4300,860.69409,24.614,859.68682,24.614
4301,861.44946,2.386,860.44219,2.386
4302,861.61786,22.963,860.61058,22.963
4303,861.83276,0.687,860.82549,0.687
4304,861.83344,0.695,1721.65232,0.695
4305,862.6239,21.344,861.61662,21.344
4306,862.62885,23.848,861.62157,23.848
4307,862.70886,25.068,861.70159,25.068
4308,866.66241,23.922,865.65514,23.922
4309,867.77625,27.018,866.76897,27.018
4310,868.5556,23.569,1735.09665,23.569
4311,868.55566,23.577,867.54839,23.577
4312,869.82037,0.687,1737.62619,0.687
4313,870.6889,11.262,869.68163,11.262
4314,872.83087,0.701,1743.64719,0.701
4315,872.83209,0.691,871.82482,0.691
4316,874.78455,28.487,873.77727,28.487
4317,876.80029,24.702,875.79302,24.702
4318,877.07343,0.838,854.0842,0.838
4319,877.80865,0.699,876.80138,0.699
4320,878.54266,11.256,877.53539,11.256
4321,878.56818,21.522,877.5609,21.522
4322,878.58496,23.587,877.57768,23.587
4323,879.73993,28.478,878.73265,28.478
4324,880.4433,7.268,879.43602,7.268
4325,880.47522,22.386,879.46794,22.386
4326,880.81885,0.7,1759.62314,0.7
4327,880.99963,7.234,879.99236,7.234
4328,881.49835,7.286,880.49108,7.286
4329,881.75598,24.694,880.7487,24.694
4330,882.39868,0.76,881.39141,0.76
4331,882.59711,22.773,881.58983,22.773
4332,882.87708,8.935,881.8698,8.935
4333,882.94934,8.954,881.94206,8.954
4334,883.77112,26.156,882.76384,26.156
4335,884.83063,0.699,883.82335,0.699
4336,885.67212,26.508,884.66484,26.508
4337,886.68323,11.255,885.67595,11.255
4338,888.64661,23.243,887.63933,23.243
4339,890.40216,2.386,889.39488,2.386
4340,890.66199,23.655,889.65471,23.655
4341,895.05029,7.925,894.04302,7.925
4342,895.05029,7.954,894.04302,7.954
4343,895.15009,7.934,894.14281,7.934
4344,895.25208,7.943,894.2448,7.943
4345,895.82666,0.7,1789.63877,0.7
4346,900.8042,0.69,899.79692,0.69
4347,902.81622,24.985,901.80895,24.985
4348,903.81476,0.689,1805.61496,0.689
4349,904.59064,28.992,886.55681,28.992
4350,906.82477,0.69,905.81749,0.69
4351,907.77142,24.946,906.76415,24.946
4352,909.78693,26.286,908.77965,26.286
4353,909.78741,26.395,908.78014,26.395
4354,911.30377,10.501,910.2965,10.501
4355,911.48834,10.512,910.48107,10.512
4356,911.84607,10.483,910.83879,10.483
4357,912.75586,10.538,911.74858,10.538
4358,912.93878,10.511,911.93151,10.511
4359,913.02924,10.556,912.02196,10.556
4360,913.12207,10.523,912.11479,10.523
4361,913.30341,10.516,912.29613,10.516
4362,913.39447,10.494,912.38719,10.494
4363,913.48553,10.494,912.47826,10.494
4364,914.3064,10.5,913.29912,10.5
4365,914.3988,10.522,913.39153,10.522
4366,914.51935,11.259,913.51207,11.259
4367,914.81256,0.691,913.80528,0.691
4368,915.48792,10.514,914.48064,10.514
4369,915.57867,10.512,914.5714,10.512
4370,915.66998,10.503,914.66271,10.503
4371,916.40039,10.506,915.39311,10.506
4372,916.48663,10.49,915.47936,10.49
4373,916.58044,10.508,915.57317,10.508
4374,916.67267,10.499,915.66539,10.499
4375,916.75989,10.622,915.75261,10.622
4376,916.76154,10.518,915.75426,10.518
4377,916.84888,10.503,915.8416,10.503
4378,916.85022,10.651,915.84294,10.651
4379,916.85223,10.57,915.84496,10.57
4380,916.94159,10.503,915.93431,10.503
4381,917.03461,10.58,916.02733,10.58
4382,917.12653,10.517,916.11925,10.517
4383,917.21484,10.504,916.20757,10.504
4384,917.59503,23.583,916.58776,23.583
4385,922.2572,0.994,921.24993,0.994
4386,922.79901,0.703,921.79173,0.703
4387,929.82086,0.688,928.81359,0.688
4388,929.82208,0.695,1857.62961,0.695
4389,930.7049,7.224,929.69762,7.224
4390,930.82257,0.683,929.81529,0.683
4391,930.82422,0.685,1859.63388,0.685
4392,931.29059,7.27,930.28331,7.27
4393,931.99695,7.262,930.98967,7.262
4394,932.05585,7.248,931.04857,7.248
4395,932.11646,7.274,931.10918,7.274
4396,932.77643,9.999,931.76915,9.999
4397,933.55322,10.011,932.54595,10.011
4398,933.66821,10.02,932.66094,10.02
4399,937.15436,0.954,936.14708,0.954
4400,941.65643,10.003,1881.29831,10.003
4401,944.23938,0.977,943.2321,0.977
4402,950.85114,7.074,949.84386,7.074
4403,952.81775,0.698,1903.62094,0.698
4404,952.81787,0.686,951.81059,0.686
4405,959.13525,0.937,958.12798,0.937
4406,966.22083,0.964,965.21355,0.964
4407,966.22095,0.963,1930.42734,0.963
4408,966.22113,0.838,965.21385,0.838
4409,967.96436,0.704,944.97513,0.704
4410,968.7915,0.69,967.78423,0.69
4411,971.80188,0.697,1941.58921,0.697
4412,974.81195,0.693,973.80467,0.693
4413,974.81244,0.702,1947.61032,0.702
4414,985.93427,9.984,984.92699,9.984
4415,986.99707,10.003,985.98979,10.003
4416,987.46606,9.994,986.45879,9.994
4417,987.65021,10,986.64293,10
4418,987.70367,10.008,986.6964,10.008
4419,987.76245,9.993,986.75517,9.993
4420,987.82013,10.005,986.81285,10.005
4421,988.20325,0.961,1974.39194,0.961
4422,988.20392,0.957,987.19664,0.957
4423,988.37048,7.277,987.36321,7.277
4424,988.43542,7.257,987.42815,7.257
4425,988.8219,9.997,987.81462,9.997
4426,988.99567,9.996,987.98839,9.996
4427,990.2467,7.245,989.23943,7.245
4428,990.78558,0.691,1979.55661,0.691
4429,990.78668,0.694,989.77941,0.694
4430,990.9989,7.256,989.99162,7.256
4431,994.71588,23.759,971.72666,23.759
4432,997.81006,0.693,996.80278,0.693
4433,998.81036,0.688,997.80309,0.688
4434,1002.33368,10.501,1001.3264,10.501
4435,1002.43408,10.5,1001.42681,10.5
4436,1002.5365,10.476,1001.52922,10.476
4437,1002.62988,10.501,1001.62261,10.501
4438,1002.73242,10.5,1001.72515,10.5
4439,1002.9339,10.513,1001.92662,10.513
4440,1003.9353,10.511,1002.92803,10.511
4441,1004.0379,10.489,1003.03063,10.489
4442,1004.23181,10.493,1003.22453,10.493
4443,1004.3324,10.513,1003.32512,10.513
4444,1004.6358,10.532,1003.62853,10.532
4445,1005.53894,10.495,1004.53166,10.495
4446,1005.63452,10.558,1004.62724,10.558
4447,1005.7359,10.557,1004.72862,10.557
4448,1005.83545,10.51,1004.82817,10.51
4449,1007.03387,10.508,1006.0266,10.508
4450,1007.23828,10.507,1006.231,10.507
4451,1007.93304,10.487,1006.92577,10.487
4452,1008.13513,10.511,1007.12786,10.511
4453,1008.23486,10.608,1007.22759,10.608
4454,1008.33655,10.516,1007.32927,10.516
4455,1008.43573,10.506,1007.42845,10.506
4456,1008.53705,10.511,1007.52977,10.511
4457,1008.6377,10.498,1007.63042,10.498
4458,1008.73303,10.501,1007.72576,10.501
4459,1009.93884,11.751,1008.93157,11.751
4460,1010.18512,0.951,1009.17784,0.951
4461,1020.80487,0.687,2039.59519,0.687
4462,1020.80548,0.699,1019.7982,0.699
4463,1024.67688,20.956,1023.6696,20.956
4464,1036.7793,0.699,1035.77202,0.699
4465,1039.74109,24.877,1038.73381,24.877
4466,1042.79944,0.69,2083.58432,0.69
4467,1042.80029,0.702,1041.79302,0.702
4468,1047.62305,10.013,1046.61577,10.013
4469,1048.74182,10,1047.73454,10
4470,1049.24597,9.97,1048.2387,9.97
4471,1049.31079,10.008,1048.30351,10.008
4472,1049.37341,9.984,1048.36614,9.984
4473,1049.50098,10.01,1048.4937,10.01
4474,1049.5575,9.987,1048.55022,9.987
4475,1049.93347,9.991,1048.9262,9.991
4476,1051.79968,23.712,1050.79241,23.712
4477,1054.26343,7.251,1053.25615,7.251
4478,1056.12708,7.273,1055.1198,7.273
4479,1058.77478,0.7,2115.53501,0.7
4480,1066.35034,21.158,2130.68613,21.158
4481,1076.84033,21.151,2151.66611,21.151
4482,1081.28381,21.927,2160.55307,21.927
4483,1081.78638,21.923,2161.5582,21.923
4484,1081.81763,21.155,2161.6207,21.155
4485,1082.31921,21.154,2162.62387,21.154
4486,1082.81958,21.155,2163.62461,21.155
4487,1088.79224,0.689,1087.78496,0.689
4488,1109.31714,22.158,2216.61972,22.158
4489,1109.81848,22.154,2217.62241,22.154
4490,1110.3197,22.152,2218.62485,22.152
4491,1110.78735,0.702,1109.78008,0.702
4492,1111.29749,21.142,2220.58042,21.142
4493,1111.79578,21.151,2221.577,21.151
4494,1114.03638,10.56,1113.0291,10.56
4495,1115.3927,10.004,1114.38542,10.004
4496,1115.47888,10.5,1114.47161,10.5
4497,1115.70288,10.502,1114.6956,10.502
4498,1115.72778,9.992,1114.72051,9.992
4499,1115.99841,9.982,1114.99114,9.982
4500,1116.52954,9.976,1115.52226,9.976
4501,1117.26331,9.987,1116.25603,9.987
4502,1117.39697,10.022,1116.3897,10.022
4503,1119.20044,9.981,1118.19316,9.981
4504,1119.32947,10.006,1118.32219,10.006
4505,1119.46851,9.998,1118.46123,9.998
4506,1119.93274,10.005,1118.92546,10.005
4507,1120.15002,10.512,1119.14275,10.512
4508,1120.26221,10.513,1119.25493,10.513
4509,1120.30859,22.157,2238.60263,22.157
4510,1120.33081,9.936,1119.32353,9.936
4511,1120.37439,10.515,1119.36711,10.515
4512,1120.48755,10.492,1119.48027,10.492
4513,1120.70728,10.52,1119.7,10.52
4514,1120.80994,22.153,2239.60532,22.153
4515,1120.81775,10.513,1119.81047,10.513
4516,1121.31079,22.165,2240.60703,22.165
4517,1125.78638,22.144,2249.5582,22.144
4518,1126.28821,22.164,2250.56186,22.164
4519,1131.55859,5.703,1130.55132,5.703
4520,1132.42542,7.255,1131.41814,7.255
4521,1132.71094,7.237,1131.70366,7.237
4522,1151.36328,22.905,2300.71201,22.905
4523,1151.86536,22.911,2301.71616,22.911
4524,1152.36646,22.918,2302.71836,22.918
4525,1162.35425,22.914,2322.69394,22.914
4526,1162.85657,22.898,2323.69858,22.898
4527,1167.33032,22.901,2332.64609,22.901
4528,1167.83386,22.903,2333.65317,22.903
4529,1168.33472,22.9,2334.65488,22.9
4530,1168.83459,22.905,2335.65464,22.905
4531,1189.95862,13.029,1188.95134,13.029
4532,1196.99451,10.01,1195.98723,10.01
4533,1198.0658,10.02,1197.05852,10.02
4534,1199.7832,10.009,1198.77593,10.009
4535,1200.2821,10.007,1199.27483,10.007
4536,1229.34204,0.976,1228.33476,0.976
