ID,m/z,RT,ID,Name,Grade,Formula,Sim1,Sim2,Adduct,MS2_ID,Match_Seed,Level,Score
3889,768.55042,23.675,HMDB0009322,"['""PE(20:3(5Z', '8Z', '11Z)/18:1(11Z))""']",1,C43H78NO8P,0.52,0.55,-,56603,OSI00662,1,0.48
3889,768.55042,23.675,HMDB0009323,"['""PE(20:3(5Z', '8Z', '11Z)/18:1(9Z))""']",1,C43H78NO8P,0.52,0.55,-,56603,OSI00662,1,0.48
3889,768.55042,23.675,HMDB0009355,"['""PE(20:3(8Z', '11Z', '14Z)/18:1(11Z))""']",1,C43H78NO8P,0.51,0.55,-,56603,OSI00662,1,0.48
3889,768.55042,23.675,HMDB0009356,"['""PE(20:3(8Z', '11Z', '14Z)/18:1(9Z))""']",1,C43H78NO8P,0.51,0.55,-,56603,OSI00662,1,0.48
3889,768.55042,23.675,HMDB0009387,"['""PE(20:4(5Z', '8Z', '11Z', '14Z)/18:0)""']",1,C43H78NO8P,0.53,0.55,-,56603,OSI00662,1,0.48
3889,768.55042,23.675,HMDB0009420,"['""PE(20:4(8Z', '11Z', '14Z', '17Z)/18:0)""']",1,C43H78NO8P,0.53,0.55,-,56603,OSI00662,1,0.48
3889,768.55042,23.675,HMDB0009583,"['""PE(22:4(7Z', '10Z', '13Z', '16Z)/16:0)""']",1,C43H78NO8P,0.53,0.55,-,56603,OSI00662,1,0.48
3890,768.55273,23.099,HMDB0007949,"['""PC(15:0/20:4(5Z', '8Z', '11Z', '14Z))""']",1,C43H78NO8P,0.51,0.53,-,56580,OSI00662,1,0.55
3890,768.55273,23.099,HMDB0007950,"['""PC(15:0/20:4(8Z', '11Z', '14Z', '17Z))""']",1,C43H78NO8P,0.52,0.53,-,56580,OSI00662,1,0.55
3890,768.55273,23.099,HMDB0008428,"['""PC(20:4(5Z', '8Z', '11Z', '14Z)/15:0)""']",1,C43H78NO8P,0.51,0.53,-,56580,OSI00662,1,0.55
3890,768.55273,23.099,HMDB0008461,"['""PC(20:4(8Z', '11Z', '14Z', '17Z)/15:0)""']",1,C43H78NO8P,0.52,0.53,-,56580,OSI00662,1,0.55
3890,768.55273,23.099,HMDB0008943,"['""PE(16:0/22:4(7Z', '10Z', '13Z', '16Z))""']",1,C43H78NO8P,0.53,0.53,-,56580,OSI00662,1,0.56
3890,768.55273,23.099,HMDB0008969,"['""PE(16:1(9Z)/20:3(8Z', '11Z', '14Z))""']",1,C43H78NO8P,0.51,0.53,-,56580,OSI00662,1,0.55
3890,768.55273,23.099,HMDB0009003,"['""PE(18:0/20:4(5Z', '8Z', '11Z', '14Z))""']",1,C43H78NO8P,0.53,0.53,-,56580,OSI00662,1,0.56
3890,768.55273,23.099,HMDB0009004,"['""PE(18:0/20:4(8Z', '11Z', '14Z', '17Z))""']",1,C43H78NO8P,0.53,0.53,-,56580,OSI00662,1,0.56
3890,768.55273,23.099,HMDB0009034,"['""PE(18:1(11Z)/20:3(5Z', '8Z', '11Z))""']",1,C43H78NO8P,0.52,0.53,-,56580,OSI00662,1,0.55
3890,768.55273,23.099,HMDB0009035,"['""PE(18:1(11Z)/20:3(8Z', '11Z', '14Z))""']",1,C43H78NO8P,0.51,0.53,-,56580,OSI00662,1,0.55
3890,768.55273,23.099,HMDB0009067,"['""PE(18:1(9Z)/20:3(5Z', '8Z', '11Z))""']",1,C43H78NO8P,0.52,0.53,-,56580,OSI00662,1,0.55
3890,768.55273,23.099,HMDB0009068,"['""PE(18:1(9Z)/20:3(8Z', '11Z', '14Z))""']",1,C43H78NO8P,0.51,0.53,-,56580,OSI00662,1,0.55
3890,768.55273,23.099,HMDB0009099,"['""PE(18:2(9Z', '12Z)/20:2(11Z', '14Z))""']",1,C43H78NO8P,0.51,0.53,-,56580,OSI00662,1,0.55
3890,768.55273,23.099,HMDB0009131,"['""PE(18:3(6Z', '9Z', '12Z)/20:1(11Z))""']",1,C43H78NO8P,0.51,0.53,-,56580,OSI00662,1,0.55
3890,768.55273,23.099,HMDB0009164,"['""PE(18:3(9Z', '12Z', '15Z)/20:1(11Z))""']",1,C43H78NO8P,0.53,0.53,-,56580,OSI00662,1,0.56
3890,768.55273,23.099,HMDB0009196,"['""PE(18:4(6Z', '9Z', '12Z', '15Z)/20:0)""']",1,C43H78NO8P,0.53,0.53,-,56580,OSI00662,1,0.56
3890,768.55273,23.099,HMDB0009228,"['""PE(20:0/18:4(6Z', '9Z', '12Z', '15Z))""']",1,C43H78NO8P,0.53,0.53,-,56580,OSI00662,1,0.56
3890,768.55273,23.099,HMDB0009259,"['""PE(20:1(11Z)/18:3(6Z', '9Z', '12Z))""']",1,C43H78NO8P,0.51,0.53,-,56580,OSI00662,1,0.55
3890,768.55273,23.099,HMDB0009260,"['""PE(20:1(11Z)/18:3(9Z', '12Z', '15Z))""']",1,C43H78NO8P,0.53,0.53,-,56580,OSI00662,1,0.56
3890,768.55273,23.099,HMDB0009291,"['""PE(20:2(11Z', '14Z)/18:2(9Z', '12Z))""']",1,C43H78NO8P,0.51,0.53,-,56580,OSI00662,1,0.55
3890,768.55273,23.099,HMDB0009322,"['""PE(20:3(5Z', '8Z', '11Z)/18:1(11Z))""']",1,C43H78NO8P,0.52,0.53,-,56580,OSI00662,1,0.55
3890,768.55273,23.099,HMDB0009323,"['""PE(20:3(5Z', '8Z', '11Z)/18:1(9Z))""']",1,C43H78NO8P,0.52,0.53,-,56580,OSI00662,1,0.55
3890,768.55273,23.099,HMDB0009355,"['""PE(20:3(8Z', '11Z', '14Z)/18:1(11Z))""']",1,C43H78NO8P,0.51,0.53,-,56580,OSI00662,1,0.55
3890,768.55273,23.099,HMDB0009356,"['""PE(20:3(8Z', '11Z', '14Z)/18:1(9Z))""']",1,C43H78NO8P,0.51,0.53,-,56580,OSI00662,1,0.55
3890,768.55273,23.099,HMDB0009387,"['""PE(20:4(5Z', '8Z', '11Z', '14Z)/18:0)""']",1,C43H78NO8P,0.53,0.53,-,56580,OSI00662,1,0.56
3890,768.55273,23.099,HMDB0009420,"['""PE(20:4(8Z', '11Z', '14Z', '17Z)/18:0)""']",1,C43H78NO8P,0.53,0.53,-,56580,OSI00662,1,0.56
3890,768.55273,23.099,HMDB0009583,"['""PE(22:4(7Z', '10Z', '13Z', '16Z)/16:0)""']",1,C43H78NO8P,0.53,0.53,-,56580,OSI00662,1,0.56
3891,768.55286,21.931,HMDB0007949,"['""PC(15:0/20:4(5Z', '8Z', '11Z', '14Z))""']",2,C43H78NO8P,0.51,0.26,-,56589,OSI00662,1,0.51
3891,768.55286,21.931,HMDB0007950,"['""PC(15:0/20:4(8Z', '11Z', '14Z', '17Z))""']",2,C43H78NO8P,0.52,0.26,-,56589,OSI00662,1,0.51
3891,768.55286,21.931,HMDB0008428,"['""PC(20:4(5Z', '8Z', '11Z', '14Z)/15:0)""']",2,C43H78NO8P,0.51,0.26,-,56589,OSI00662,1,0.51
3891,768.55286,21.931,HMDB0008461,"['""PC(20:4(8Z', '11Z', '14Z', '17Z)/15:0)""']",2,C43H78NO8P,0.52,0.26,-,56589,OSI00662,1,0.51
3891,768.55286,21.931,HMDB0008943,"['""PE(16:0/22:4(7Z', '10Z', '13Z', '16Z))""']",2,C43H78NO8P,0.53,0.26,-,56589,OSI00662,1,0.52
3891,768.55286,21.931,HMDB0008969,"['""PE(16:1(9Z)/20:3(8Z', '11Z', '14Z))""']",2,C43H78NO8P,0.51,0.26,-,56589,OSI00662,1,0.51
3891,768.55286,21.931,HMDB0009003,"['""PE(18:0/20:4(5Z', '8Z', '11Z', '14Z))""']",2,C43H78NO8P,0.53,0.26,-,56589,OSI00662,1,0.52
3891,768.55286,21.931,HMDB0009004,"['""PE(18:0/20:4(8Z', '11Z', '14Z', '17Z))""']",2,C43H78NO8P,0.53,0.26,-,56589,OSI00662,1,0.52
3891,768.55286,21.931,HMDB0009034,"['""PE(18:1(11Z)/20:3(5Z', '8Z', '11Z))""']",2,C43H78NO8P,0.52,0.26,-,56589,OSI00662,1,0.51
3891,768.55286,21.931,HMDB0009035,"['""PE(18:1(11Z)/20:3(8Z', '11Z', '14Z))""']",2,C43H78NO8P,0.51,0.26,-,56589,OSI00662,1,0.51
3891,768.55286,21.931,HMDB0009067,"['""PE(18:1(9Z)/20:3(5Z', '8Z', '11Z))""']",2,C43H78NO8P,0.52,0.26,-,56589,OSI00662,1,0.51
3891,768.55286,21.931,HMDB0009068,"['""PE(18:1(9Z)/20:3(8Z', '11Z', '14Z))""']",2,C43H78NO8P,0.51,0.26,-,56589,OSI00662,1,0.51
3891,768.55286,21.931,HMDB0009099,"['""PE(18:2(9Z', '12Z)/20:2(11Z', '14Z))""']",2,C43H78NO8P,0.51,0.26,-,56589,OSI00662,1,0.51
3891,768.55286,21.931,HMDB0009131,"['""PE(18:3(6Z', '9Z', '12Z)/20:1(11Z))""']",2,C43H78NO8P,0.51,0.26,-,56589,OSI00662,1,0.51
3891,768.55286,21.931,HMDB0009164,"['""PE(18:3(9Z', '12Z', '15Z)/20:1(11Z))""']",2,C43H78NO8P,0.53,0.26,-,56589,OSI00662,1,0.52
3891,768.55286,21.931,HMDB0009196,"['""PE(18:4(6Z', '9Z', '12Z', '15Z)/20:0)""']",2,C43H78NO8P,0.53,0.26,-,56589,OSI00662,1,0.52
3891,768.55286,21.931,HMDB0009228,"['""PE(20:0/18:4(6Z', '9Z', '12Z', '15Z))""']",2,C43H78NO8P,0.53,0.26,-,56589,OSI00662,1,0.52
3891,768.55286,21.931,HMDB0009259,"['""PE(20:1(11Z)/18:3(6Z', '9Z', '12Z))""']",2,C43H78NO8P,0.51,0.26,-,56589,OSI00662,1,0.51
3891,768.55286,21.931,HMDB0009260,"['""PE(20:1(11Z)/18:3(9Z', '12Z', '15Z))""']",2,C43H78NO8P,0.53,0.26,-,56589,OSI00662,1,0.52
3891,768.55286,21.931,HMDB0009291,"['""PE(20:2(11Z', '14Z)/18:2(9Z', '12Z))""']",2,C43H78NO8P,0.51,0.26,-,56589,OSI00662,1,0.51
3891,768.55286,21.931,HMDB0009322,"['""PE(20:3(5Z', '8Z', '11Z)/18:1(11Z))""']",2,C43H78NO8P,0.52,0.26,-,56589,OSI00662,1,0.51
3891,768.55286,21.931,HMDB0009323,"['""PE(20:3(5Z', '8Z', '11Z)/18:1(9Z))""']",2,C43H78NO8P,0.52,0.26,-,56589,OSI00662,1,0.51
3891,768.55286,21.931,HMDB0009355,"['""PE(20:3(8Z', '11Z', '14Z)/18:1(11Z))""']",2,C43H78NO8P,0.51,0.26,-,56589,OSI00662,1,0.51
3891,768.55286,21.931,HMDB0009356,"['""PE(20:3(8Z', '11Z', '14Z)/18:1(9Z))""']",2,C43H78NO8P,0.51,0.26,-,56589,OSI00662,1,0.51
3891,768.55286,21.931,HMDB0009387,"['""PE(20:4(5Z', '8Z', '11Z', '14Z)/18:0)""']",2,C43H78NO8P,0.53,0.26,-,56589,OSI00662,1,0.52
3891,768.55286,21.931,HMDB0009420,"['""PE(20:4(8Z', '11Z', '14Z', '17Z)/18:0)""']",2,C43H78NO8P,0.53,0.26,-,56589,OSI00662,1,0.52
3891,768.55286,21.931,HMDB0009583,"['""PE(22:4(7Z', '10Z', '13Z', '16Z)/16:0)""']",2,C43H78NO8P,0.53,0.26,-,56589,OSI00662,1,0.52
3892,768.55347,21.931,-,-,-,-,-,-,-,56589,-,-,-
3893,768.57959,22.131,-,-,-,-,-,-,-,56617,-,-,-
3894,768.58685,23.206,HMDB0008161,"['""PC(18:2(9Z', '12Z)/P-18:1(11Z))""']",2,C44H82NO7P,0.5,0.44,-,56622,OSI00662,1,0.46
3894,768.58685,23.206,HMDB0008162,"['""PC(18:2(9Z', '12Z)/P-18:1(9Z))""']",2,C44H82NO7P,0.5,0.44,-,56622,OSI00662,1,0.46
3894,768.58685,23.206,HMDB0008193,"['""PC(18:3(6Z', '9Z', '12Z)/P-18:0)""']",2,C44H82NO7P,0.52,0.44,-,56622,OSI00662,1,0.46
3894,768.58685,23.206,HMDB0008226,"['""PC(18:3(9Z', '12Z', '15Z)/P-18:0)""']",2,C44H82NO7P,0.52,0.44,-,56622,OSI00662,1,0.46
3894,768.58685,23.206,HMDB0008390,"['""PC(20:3(5Z', '8Z', '11Z)/P-16:0)""']",2,C44H82NO7P,0.51,0.44,-,56622,OSI00662,1,0.46
3894,768.58685,23.206,HMDB0008422,"['""PC(20:3(8Z', '11Z', '14Z)/P-16:0)""']",2,C44H82NO7P,0.52,0.44,-,56622,OSI00662,1,0.46
3894,768.58685,23.206,HMDB0011218,"['""PC(P-16:0/20:3(5Z', '8Z', '11Z))""']",2,C44H82NO7P,0.48,0.44,-,56622,OSI00662,1,0.46
3894,768.58685,23.206,HMDB0011219,"['""PC(P-16:0/20:3(8Z', '11Z', '14Z))""']",2,C44H82NO7P,0.49,0.44,-,56622,OSI00662,1,0.46
3894,768.58685,23.206,HMDB0011245,"['""PC(P-18:0/18:3(6Z', '9Z', '12Z))""']",2,C44H82NO7P,0.49,0.44,-,56622,OSI00662,1,0.46
3894,768.58685,23.206,HMDB0011246,"['""PC(P-18:0/18:3(9Z', '12Z', '15Z))""']",2,C44H82NO7P,0.49,0.44,-,56622,OSI00662,1,0.46
3894,768.58685,23.206,HMDB0011277,"['""PC(P-18:1(11Z)/18:2(9Z', '12Z))""']",2,C44H82NO7P,0.47,0.44,-,56622,OSI00662,1,0.46
3894,768.58685,23.206,HMDB0011310,"['""PC(P-18:1(9Z)/18:2(9Z', '12Z))""']",2,C44H82NO7P,0.47,0.44,-,56622,OSI00662,1,0.46
3894,768.58685,23.206,HMDB0013407,"['""PC(O-16:0/20:4(8Z', '11Z', '14Z', '17Z))""']",2,C44H82NO7P,0.49,0.44,-,56622,OSI00662,1,0.46
3894,768.58685,23.206,HMDB0013435,"['""PC(O-18:2(9Z', '12Z)/18:2(9Z', '12Z))""']",2,C44H82NO7P,0.46,0.44,-,56622,OSI00662,1,0.45
3895,768.58929,22.643,HMDB0008161,"['""PC(18:2(9Z', '12Z)/P-18:1(11Z))""']",2,C44H82NO7P,0.5,0.46,-,56617,OSI00662,1,0.55
3895,768.58929,22.643,HMDB0008162,"['""PC(18:2(9Z', '12Z)/P-18:1(9Z))""']",2,C44H82NO7P,0.5,0.46,-,56617,OSI00662,1,0.55
3895,768.58929,22.643,HMDB0008193,"['""PC(18:3(6Z', '9Z', '12Z)/P-18:0)""']",2,C44H82NO7P,0.52,0.46,-,56617,OSI00662,1,0.55
3895,768.58929,22.643,HMDB0008226,"['""PC(18:3(9Z', '12Z', '15Z)/P-18:0)""']",2,C44H82NO7P,0.52,0.46,-,56617,OSI00662,1,0.55
3895,768.58929,22.643,HMDB0008390,"['""PC(20:3(5Z', '8Z', '11Z)/P-16:0)""']",2,C44H82NO7P,0.51,0.46,-,56617,OSI00662,1,0.55
3895,768.58929,22.643,HMDB0008422,"['""PC(20:3(8Z', '11Z', '14Z)/P-16:0)""']",2,C44H82NO7P,0.52,0.46,-,56617,OSI00662,1,0.55
3895,768.58929,22.643,HMDB0011218,"['""PC(P-16:0/20:3(5Z', '8Z', '11Z))""']",2,C44H82NO7P,0.48,0.46,-,56617,OSI00662,1,0.55
3895,768.58929,22.643,HMDB0011219,"['""PC(P-16:0/20:3(8Z', '11Z', '14Z))""']",2,C44H82NO7P,0.49,0.46,-,56617,OSI00662,1,0.55
3895,768.58929,22.643,HMDB0011245,"['""PC(P-18:0/18:3(6Z', '9Z', '12Z))""']",2,C44H82NO7P,0.49,0.46,-,56617,OSI00662,1,0.55
3895,768.58929,22.643,HMDB0011246,"['""PC(P-18:0/18:3(9Z', '12Z', '15Z))""']",2,C44H82NO7P,0.49,0.46,-,56617,OSI00662,1,0.55
3895,768.58929,22.643,HMDB0011277,"['""PC(P-18:1(11Z)/18:2(9Z', '12Z))""']",2,C44H82NO7P,0.47,0.46,-,56617,OSI00662,1,0.55
3895,768.58929,22.643,HMDB0011310,"['""PC(P-18:1(9Z)/18:2(9Z', '12Z))""']",2,C44H82NO7P,0.47,0.46,-,56617,OSI00662,1,0.55
3895,768.58929,22.643,HMDB0013407,"['""PC(O-16:0/20:4(8Z', '11Z', '14Z', '17Z))""']",2,C44H82NO7P,0.49,0.46,-,56617,OSI00662,1,0.55
3895,768.58929,22.643,HMDB0013435,"['""PC(O-18:2(9Z', '12Z)/18:2(9Z', '12Z))""']",2,C44H82NO7P,0.46,0.46,-,56617,OSI00662,1,0.54
3895,768.58929,22.643,HMDB0008161,"['""PC(18:2(9Z', '12Z)/P-18:1(11Z))""']",1,C44H82NO7P,0.55,0.53,-,56617,OSI00733,2,0.58
3895,768.58929,22.643,HMDB0008162,"['""PC(18:2(9Z', '12Z)/P-18:1(9Z))""']",1,C44H82NO7P,0.55,0.53,-,56617,OSI00733,2,0.58
3895,768.58929,22.643,HMDB0008193,"['""PC(18:3(6Z', '9Z', '12Z)/P-18:0)""']",1,C44H82NO7P,0.56,0.53,-,56617,OSI00733,2,0.59
3895,768.58929,22.643,HMDB0008226,"['""PC(18:3(9Z', '12Z', '15Z)/P-18:0)""']",1,C44H82NO7P,0.55,0.53,-,56617,OSI00733,2,0.58
3895,768.58929,22.643,HMDB0008390,"['""PC(20:3(5Z', '8Z', '11Z)/P-16:0)""']",1,C44H82NO7P,0.55,0.53,-,56617,OSI00733,2,0.58
3895,768.58929,22.643,HMDB0008422,"['""PC(20:3(8Z', '11Z', '14Z)/P-16:0)""']",1,C44H82NO7P,0.56,0.53,-,56617,OSI00733,2,0.59
3895,768.58929,22.643,HMDB0011218,"['""PC(P-16:0/20:3(5Z', '8Z', '11Z))""']",1,C44H82NO7P,0.55,0.53,-,56617,OSI00733,2,0.59
3895,768.58929,22.643,HMDB0011219,"['""PC(P-16:0/20:3(8Z', '11Z', '14Z))""']",1,C44H82NO7P,0.56,0.53,-,56617,OSI00733,2,0.6
3895,768.58929,22.643,HMDB0011245,"['""PC(P-18:0/18:3(6Z', '9Z', '12Z))""']",1,C44H82NO7P,0.56,0.53,-,56617,OSI00733,2,0.6
3895,768.58929,22.643,HMDB0011246,"['""PC(P-18:0/18:3(9Z', '12Z', '15Z))""']",1,C44H82NO7P,0.55,0.53,-,56617,OSI00733,2,0.59
3895,768.58929,22.643,HMDB0011277,"['""PC(P-18:1(11Z)/18:2(9Z', '12Z))""']",1,C44H82NO7P,0.55,0.53,-,56617,OSI00733,2,0.59
3895,768.58929,22.643,HMDB0011310,"['""PC(P-18:1(9Z)/18:2(9Z', '12Z))""']",1,C44H82NO7P,0.55,0.53,-,56617,OSI00733,2,0.59
3895,768.58929,22.643,HMDB0013407,"['""PC(O-16:0/20:4(8Z', '11Z', '14Z', '17Z))""']",1,C44H82NO7P,0.53,0.53,-,56617,OSI00733,2,0.59
3895,768.58929,22.643,HMDB0013435,"['""PC(O-18:2(9Z', '12Z)/18:2(9Z', '12Z))""']",1,C44H82NO7P,0.54,0.53,-,56617,OSI00733,2,0.59
3896,769.08826,23.208,-,-,-,-,-,-,-,-1,-,-,-
3897,769.41803,19.046,-,-,-,-,-,-,-,-1,-,-,-
3898,769.41846,19.045,-,-,-,-,-,-,-,-1,-,-,-
3899,769.55902,22.355,-,-,-,-,-,-,-,56631,-,-,-
3900,769.59271,23.114,-,-,-,-,-,-,-,56645,-,-,-
3901,770.03503,2.388,-,-,-,-,-,-,-,56646,-,-,-
3902,770.06104,22.353,-,-,-,-,-,-,-,56650,-,-,-
3903,770.53381,18.9,-,-,-,-,-,-,-,-1,-,-,-
3904,770.56641,22.999,HMDB0007947,"['""PC(15:0/20:3(5Z', '8Z', '11Z))""']",2,C43H80NO8P,0.52,0.44,-,56677,OSI00662,1,0.48
3904,770.56641,22.999,HMDB0007948,"['""PC(15:0/20:3(8Z', '11Z', '14Z))""']",2,C43H80NO8P,0.52,0.44,-,56677,OSI00662,1,0.48
3904,770.56641,22.999,HMDB0008363,"['""PC(20:3(5Z', '8Z', '11Z)/15:0)""']",2,C43H80NO8P,0.52,0.44,-,56677,OSI00662,1,0.48
3904,770.56641,22.999,HMDB0008396,"['""PC(20:3(8Z', '11Z', '14Z)/15:0)""']",2,C43H80NO8P,0.52,0.44,-,56677,OSI00662,1,0.48
3904,770.56641,22.999,HMDB0008975,"['""PE(16:1(9Z)/22:2(13Z', '16Z))""']",2,C43H80NO8P,0.53,0.44,-,56677,OSI00662,1,0.48
3904,770.56641,22.999,HMDB0009001,"['""PE(18:0/20:3(5Z', '8Z', '11Z))""']",2,C43H80NO8P,0.53,0.44,-,56677,OSI00662,1,0.48
3904,770.56641,22.999,HMDB0009002,"['""PE(18:0/20:3(8Z', '11Z', '14Z))""']",2,C43H80NO8P,0.53,0.44,-,56677,OSI00662,1,0.48
3904,770.56641,22.999,HMDB0009033,"['""PE(18:1(11Z)/20:2(11Z', '14Z))""']",2,C43H80NO8P,0.53,0.44,-,56677,OSI00662,1,0.48
3904,770.56641,22.999,HMDB0009066,"['""PE(18:1(9Z)/20:2(11Z', '14Z))""']",2,C43H80NO8P,0.53,0.44,-,56677,OSI00662,1,0.48
3904,770.56641,22.999,HMDB0009098,"['""PE(18:2(9Z', '12Z)/20:1(11Z))""']",2,C43H80NO8P,0.53,0.44,-,56677,OSI00662,1,0.48
3904,770.56641,22.999,HMDB0009130,"['""PE(18:3(6Z', '9Z', '12Z)/20:0)""']",2,C43H80NO8P,0.53,0.44,-,56677,OSI00662,1,0.48
3904,770.56641,22.999,HMDB0009163,"['""PE(18:3(9Z', '12Z', '15Z)/20:0)""']",2,C43H80NO8P,0.53,0.44,-,56677,OSI00662,1,0.48
3904,770.56641,22.999,HMDB0009226,"['""PE(20:0/18:3(6Z', '9Z', '12Z))""']",2,C43H80NO8P,0.53,0.44,-,56677,OSI00662,1,0.48
3904,770.56641,22.999,HMDB0009227,"['""PE(20:0/18:3(9Z', '12Z', '15Z))""']",2,C43H80NO8P,0.53,0.44,-,56677,OSI00662,1,0.48
3904,770.56641,22.999,HMDB0009258,"['""PE(20:1(11Z)/18:2(9Z', '12Z))""']",2,C43H80NO8P,0.53,0.44,-,56677,OSI00662,1,0.48
3904,770.56641,22.999,HMDB0009289,"['""PE(20:2(11Z', '14Z)/18:1(11Z))""']",2,C43H80NO8P,0.53,0.44,-,56677,OSI00662,1,0.48
3904,770.56641,22.999,HMDB0009290,"['""PE(20:2(11Z', '14Z)/18:1(9Z))""']",2,C43H80NO8P,0.53,0.44,-,56677,OSI00662,1,0.48
3904,770.56641,22.999,HMDB0009321,"['""PE(20:3(5Z', '8Z', '11Z)/18:0)""']",2,C43H80NO8P,0.53,0.44,-,56677,OSI00662,1,0.48
3904,770.56641,22.999,HMDB0009354,"['""PE(20:3(8Z', '11Z', '14Z)/18:0)""']",2,C43H80NO8P,0.53,0.44,-,56677,OSI00662,1,0.48
3904,770.56641,22.999,HMDB0009551,"['""PE(22:2(13Z', '16Z)/16:1(9Z))""']",2,C43H80NO8P,0.53,0.44,-,56677,OSI00662,1,0.48
3905,770.56891,23.335,HMDB0007947,"['""PC(15:0/20:3(5Z', '8Z', '11Z))""']",1,C43H80NO8P,0.52,0.72,-,56662,OSI00662,1,0.62
3905,770.56891,23.335,HMDB0007948,"['""PC(15:0/20:3(8Z', '11Z', '14Z))""']",1,C43H80NO8P,0.52,0.72,-,56662,OSI00662,1,0.62
3905,770.56891,23.335,HMDB0008363,"['""PC(20:3(5Z', '8Z', '11Z)/15:0)""']",1,C43H80NO8P,0.52,0.72,-,56662,OSI00662,1,0.62
3905,770.56891,23.335,HMDB0008396,"['""PC(20:3(8Z', '11Z', '14Z)/15:0)""']",1,C43H80NO8P,0.52,0.72,-,56662,OSI00662,1,0.62
3905,770.56891,23.335,HMDB0008975,"['""PE(16:1(9Z)/22:2(13Z', '16Z))""']",1,C43H80NO8P,0.53,0.72,-,56662,OSI00662,1,0.62
3905,770.56891,23.335,HMDB0009001,"['""PE(18:0/20:3(5Z', '8Z', '11Z))""']",1,C43H80NO8P,0.53,0.72,-,56662,OSI00662,1,0.62
3905,770.56891,23.335,HMDB0009002,"['""PE(18:0/20:3(8Z', '11Z', '14Z))""']",1,C43H80NO8P,0.53,0.72,-,56662,OSI00662,1,0.62
3905,770.56891,23.335,HMDB0009033,"['""PE(18:1(11Z)/20:2(11Z', '14Z))""']",1,C43H80NO8P,0.53,0.72,-,56662,OSI00662,1,0.62
3905,770.56891,23.335,HMDB0009066,"['""PE(18:1(9Z)/20:2(11Z', '14Z))""']",1,C43H80NO8P,0.53,0.72,-,56662,OSI00662,1,0.62
3905,770.56891,23.335,HMDB0009098,"['""PE(18:2(9Z', '12Z)/20:1(11Z))""']",1,C43H80NO8P,0.53,0.72,-,56662,OSI00662,1,0.62
3905,770.56891,23.335,HMDB0009130,"['""PE(18:3(6Z', '9Z', '12Z)/20:0)""']",1,C43H80NO8P,0.53,0.72,-,56662,OSI00662,1,0.62
3905,770.56891,23.335,HMDB0009163,"['""PE(18:3(9Z', '12Z', '15Z)/20:0)""']",1,C43H80NO8P,0.53,0.72,-,56662,OSI00662,1,0.62
3905,770.56891,23.335,HMDB0009226,"['""PE(20:0/18:3(6Z', '9Z', '12Z))""']",1,C43H80NO8P,0.53,0.72,-,56662,OSI00662,1,0.62
3905,770.56891,23.335,HMDB0009227,"['""PE(20:0/18:3(9Z', '12Z', '15Z))""']",1,C43H80NO8P,0.53,0.72,-,56662,OSI00662,1,0.62
3905,770.56891,23.335,HMDB0009258,"['""PE(20:1(11Z)/18:2(9Z', '12Z))""']",1,C43H80NO8P,0.53,0.72,-,56662,OSI00662,1,0.62
3905,770.56891,23.335,HMDB0009289,"['""PE(20:2(11Z', '14Z)/18:1(11Z))""']",1,C43H80NO8P,0.53,0.72,-,56662,OSI00662,1,0.62
3905,770.56891,23.335,HMDB0009290,"['""PE(20:2(11Z', '14Z)/18:1(9Z))""']",1,C43H80NO8P,0.53,0.72,-,56662,OSI00662,1,0.62
3905,770.56891,23.335,HMDB0009321,"['""PE(20:3(5Z', '8Z', '11Z)/18:0)""']",1,C43H80NO8P,0.53,0.72,-,56662,OSI00662,1,0.62
3905,770.56891,23.335,HMDB0009354,"['""PE(20:3(8Z', '11Z', '14Z)/18:0)""']",1,C43H80NO8P,0.53,0.72,-,56662,OSI00662,1,0.62
3905,770.56891,23.335,HMDB0009551,"['""PE(22:2(13Z', '16Z)/16:1(9Z))""']",1,C43H80NO8P,0.53,0.72,-,56662,OSI00662,1,0.62
3906,770.56909,23.574,HMDB0007947,"['""PC(15:0/20:3(5Z', '8Z', '11Z))""']",2,C43H80NO8P,0.52,0.5,-,56678,OSI00662,1,0.55
3906,770.56909,23.574,HMDB0007948,"['""PC(15:0/20:3(8Z', '11Z', '14Z))""']",2,C43H80NO8P,0.52,0.5,-,56678,OSI00662,1,0.55
3906,770.56909,23.574,HMDB0008363,"['""PC(20:3(5Z', '8Z', '11Z)/15:0)""']",2,C43H80NO8P,0.52,0.5,-,56678,OSI00662,1,0.55
3906,770.56909,23.574,HMDB0008396,"['""PC(20:3(8Z', '11Z', '14Z)/15:0)""']",2,C43H80NO8P,0.52,0.5,-,56678,OSI00662,1,0.55
3906,770.56909,23.574,HMDB0008975,"['""PE(16:1(9Z)/22:2(13Z', '16Z))""']",2,C43H80NO8P,0.53,0.5,-,56678,OSI00662,1,0.55
3906,770.56909,23.574,HMDB0009001,"['""PE(18:0/20:3(5Z', '8Z', '11Z))""']",2,C43H80NO8P,0.53,0.5,-,56678,OSI00662,1,0.55
3906,770.56909,23.574,HMDB0009002,"['""PE(18:0/20:3(8Z', '11Z', '14Z))""']",2,C43H80NO8P,0.53,0.5,-,56678,OSI00662,1,0.55
