Index,m/z,RT [min],Molecular Weight,Calibration RT [min]
1878,309.27991,17.931,328.29775,17.931
1879,309.92212,0.75,310.9294,0.75
1880,310.00531,0.762,311.01259,0.762
1881,310.02823,3.355,311.03551,3.355
1882,310.09634,1.109,311.10362,1.109
1883,310.10211,0.848,311.10939,0.848
1884,310.11453,0.794,311.12181,0.794
1885,310.31165,19.582,311.31892,19.582
1886,310.75339,0.723,311.76066,0.723
1887,310.87759,0.781,311.88487,0.781
1888,310.90594,0.753,311.91322,0.753
1889,310.90598,0.753,275.93657,0.753
1890,310.97382,0.856,311.98109,0.856
1891,311.0918,0.858,312.09907,0.858
1892,311.1407,10.29166667,312.148,10.29166667
1893,311.16864,15.776,312.17592,15.776
1894,311.16864,15.854,312.17592,15.854
1895,311.1987,15.91,312.206,15.91
1896,311.22275,13.237,312.23002,13.237
1897,311.22281,13.48,312.23009,13.48
1898,311.25934,18.322,312.26662,18.322
1899,311.2815,17.74,312.2888,17.74
1900,311.29562,18.439,312.3029,18.439
1901,311.46799,0.793,312.47526,0.793
1902,312.0799,12.99666667,313.0872,12.99666667
1903,312.1249,11.625,313.1322,11.625
1904,312.25433,13.351,313.26161,13.351
1905,312.25433,15.461,313.26161,15.461
1906,312.29056,18.422,313.29783,18.422
1907,312.29108,18.675,313.29835,18.675
1908,312.81744,0.749,313.82472,0.749
1909,312.87573,0.869,313.88301,0.869
1910,312.90143,0.954,313.9087,0.954
1911,313.00449,0.856,314.01176,0.856
1912,313.05261,18.555,314.05989,18.555
1913,313.0642,11.77,314.0715,11.77
1914,313.0764,4.92,314.0837,4.92
1915,313.16547,6.912,314.17274,6.912
1916,313.1767,10.281,314.18397,10.281
1917,313.18109,13.823,314.18837,13.823
1918,313.2132,8.335,314.22047,8.335
1919,313.21326,9.345,314.22053,9.345
1920,313.21329,9.52,314.22056,9.52
1921,313.22977,13.261,314.23704,13.261
1922,313.2384,11.821,314.24568,11.821
1923,313.23843,13.219,314.24571,13.219
1924,313.23843,14.175,314.24571,14.175
1925,313.23846,12.695,314.24574,12.695
1926,313.23846,13.539,314.24574,13.539
1927,313.27472,18.824,314.282,18.824
1928,313.85712,0.726,314.86439,0.726
1929,313.90903,0.748,314.9163,0.748
1930,314.0602,11.01166667,315.0675,11.01166667
1931,314.19714,7.659,315.20442,7.659
1932,314.19727,7.812,315.20454,7.812
1933,314.21622,16.814,315.22349,16.814
1934,314.2699,15.143,315.27717,15.143
1935,314.26999,14.087,315.27727,14.087
1936,314.27017,15.485,315.27745,15.485
1937,314.80966,0.739,315.81694,0.739
1938,314.90524,0.669,315.91252,0.669
1939,315.05994,3.197,316.06721,3.197
1940,315.08096,0.678,135.04138,0.678
1941,315.08331,3.299,316.09059,3.299
1942,315.13651,13.687,316.14378,13.687
1943,315.15771,11.737,316.16499,11.737
1944,315.17499,11.113,316.18226,11.113
1945,315.2327,17.25166667,316.24,17.25166667
1946,315.25378,13.936,316.26106,13.936
1947,315.25378,14.265,316.26106,14.265
1948,315.29044,18.923,316.29771,18.923
1949,315.90588,0.749,316.91316,0.749
1950,315.93854,1.286,316.94581,1.286
1951,316.15118,3.1,317.15846,3.1
1952,316.21274,11.114,317.22001,11.114
1953,316.21277,11.953,317.22005,11.953
1954,316.21277,15.955,317.22005,15.955
1955,316.95526,0.752,317.96254,0.752
1956,317.0817,9.005,318.089,9.005
1957,317.094,7.281666667,318.1013,7.281666667
1958,317.09555,13.263,318.10283,13.263
1959,317.1344,13.25,318.14168,13.25
1960,317.1393,14.345,318.1466,14.345
1961,317.17136,8.937,318.17863,8.937
1962,317.20764,8.954,318.21492,8.954
1963,317.20947,14.562,318.21675,14.562
1964,317.2123,15.4,318.2196,15.4
1965,317.25232,13.25,336.27016,13.25
1966,317.25238,13.253,318.25966,13.253
1967,318.09595,0.782,319.10322,0.782
1968,318.126,7.146666667,319.1333,7.146666667
1969,318.1697,10.81166667,319.177,10.81166667
1970,318.83813,0.863,319.84541,0.863
1971,318.83826,0.77,319.84553,0.77
1972,319.11462,0.854,137.05821,0.854
1973,319.1539,14.19666667,320.1612,14.19666667
1974,319.1545,13.315,320.1618,13.315
1975,319.1547,14.02,320.162,14.02
1976,319.18695,7.612,320.19423,7.612
1977,319.18716,8.23,320.19444,8.23
1978,319.18716,8.791,320.19444,8.791
1979,319.20258,13.132,320.20985,13.132
1980,319.20273,12.838,320.21,12.838
1981,319.2278,15.90166667,320.2351,15.90166667
1982,319.2278,15.90166667,320.2351,15.90166667
1983,319.92966,0.767,282.98105,0.767
1984,319.92996,0.769,320.93724,0.769
1985,320.01874,0.951,321.02601,0.951
1986,320.06201,0.557,321.06929,0.557
1987,320.07321,3.212,321.08049,3.212
1988,320.17111,10.402,321.17839,10.402
1989,320.18658,12.583,321.19386,12.583
1990,320.18658,12.789,321.19386,12.789
1991,320.22281,13.245,321.23009,13.245
1992,320.22296,13.074,321.23024,13.074
1993,320.22296,13.393,321.23024,13.393
1994,320.83047,0.757,283.88187,0.757
1995,320.83057,0.757,339.84841,0.757
1996,320.83057,0.76,321.83784,0.76
1997,320.8587,0.735,321.86598,0.735
1998,320.89417,1.29,321.90144,1.29
1999,320.9728,2.586666667,321.9801,2.586666667
2000,321.0047,8.823333333,322.012,8.823333333
2001,321.0481,0.653333333,322.0554,0.653333333
2002,321.07016,5.651,322.07744,5.651
2003,321.10904,3.462,322.11632,3.462
2004,321.1691,13.91166667,322.1764,13.91166667
2005,321.20264,9.922,322.20991,9.922
2006,321.2103,17.063,322.21757,17.063
2007,321.21817,12.108,322.22545,12.108
2008,321.21823,11.899,322.22551,11.899
2009,321.21823,12.789,322.22551,12.789
2010,321.21985,16.162,322.22713,16.162
2011,321.22943,10.041,322.23671,10.041
2012,321.22958,10.371,322.23686,10.371
2013,322.00061,0.823,323.00789,0.823
2014,322.0444,0.526666667,323.0517,0.526666667
2015,322.0444,0.526666667,323.0517,0.526666667
2016,322.20224,12.34,323.20952,12.34
2017,322.20245,12.174,323.20973,12.174
2018,322.20621,9.734,323.21348,9.734
2019,322.21353,10.29,323.22081,10.29
2020,322.77029,0.727,323.77757,0.727
2021,322.85739,22.841,323.86467,22.841
2022,322.85745,18.592,323.86473,18.592
2023,322.86722,0.887,323.87449,0.887
2024,322.93506,0.772,131.9606,0.772
2025,322.98822,1.523,323.9955,1.523
2026,323.0289,0.536666667,324.0362,0.536666667
2027,323.03189,4.148,324.03917,4.148
2028,323.04114,4.149,324.04841,4.149
2029,323.1148,14.50166667,324.1221,14.50166667
2030,323.15341,17.584,324.16069,17.584
2031,323.16779,1.116,324.17506,1.116
2032,323.19,6.916,324.19728,6.916
2033,323.19757,8.034,324.20485,8.034
2034,324.2907,19.96666667,325.298,19.96666667
2035,324.29077,18.302,325.29805,18.302
2036,324.32709,20.344,325.33436,20.344
2037,324.32718,19.999,325.33446,19.999
2038,324.76233,0.707,325.76961,0.707
2039,324.87241,0.879,287.9238,0.879
2040,324.98627,1.522,325.99354,1.522
2041,325.1841,17.31833333,326.1914,17.31833333
2042,325.18417,16.289,326.19145,16.289
2043,325.18417,16.369,326.19145,16.369
2044,325.3101,20.85,326.3174,20.85
2045,325.31122,18.726,326.31849,18.726
2046,326.0872,0.79,327.0945,0.79
2047,326.0875,0.683333333,327.0948,0.683333333
2048,326.12427,3.485,327.13154,3.485
2049,326.12442,4.055,327.1317,4.055
2050,326.30664,18.836,327.31392,18.836
2051,326.85147,0.875,327.85875,0.875
2052,326.85165,0.785,327.85893,0.785
2053,326.87982,0.751,327.8871,0.751
2054,326.87982,0.752,289.93122,0.752
2055,326.98846,0.655,290.03986,0.655
2056,327.18118,10.379,328.18846,10.379
2057,327.18121,11.454,328.18849,11.454
2058,327.22861,8.842,328.23588,8.842
2059,327.2287,9.393,328.23598,9.393
2060,327.22879,9.783,328.23607,9.783
2061,327.234,17.77333333,328.2413,17.77333333
2062,327.2359,17.26,328.24318,17.26
2063,327.2429,16.47333333,328.2502,16.47333333
2064,327.25397,14.857,328.26124,14.857
2065,327.29016,17.339,328.29744,17.339
2066,327.29044,19.046,328.29771,19.046
2067,327.29059,19.132,328.29787,19.132
2068,327.29065,18.744,328.29793,18.744
2069,327.92303,0.768,328.93031,0.768
2070,328.0264,3.378,329.03367,3.378
2071,328.04523,3.853,329.0525,3.853
2072,328.04651,0.955,329.05379,0.955
2073,328.05841,0.806,329.06569,0.806
2074,328.06308,4.041,329.07036,4.041
2075,328.07257,4.04,329.07985,4.04
2076,328.10693,1.1,329.11421,1.1
2077,328.16824,13.255,329.17552,13.255
2078,328.18942,14.098,329.1967,14.098
2079,328.21274,8.07,329.22001,8.07
2080,328.21283,7.759,329.22011,7.759
2081,328.24924,11.032,329.25651,11.032
2082,328.24933,12.086,329.25661,12.086
2083,328.72501,0.723,329.73228,0.723
2084,328.79163,0.75,329.7989,0.75
2085,328.80402,0.688,293.83462,0.688
2086,328.84982,0.777,291.90122,0.777
2087,328.89749,22.929,329.90477,22.929
2088,328.98419,0.86,329.99147,0.86
2089,329.08511,4.098,330.09239,4.098
2090,329.09378,8.347,330.10106,8.347
2091,329.11743,1.107,330.12471,1.107
2092,329.15051,3.298,330.15779,3.298
2093,329.19046,12.055,330.19774,12.055
2094,329.2103,15.06833333,330.2176,15.06833333
2095,329.2108,15.08666667,330.2181,15.08666667
2096,329.23322,11.51,330.24049,11.51
2097,329.23325,11.627,330.24052,11.627
2098,329.23331,10.908,330.24058,10.908
2099,329.23331,11.08,330.24058,11.08
2100,329.23331,11.204,330.24058,11.204
2101,329.23331,11.415,330.24058,11.415
2102,329.23331,11.798,330.24058,11.798
2103,329.248,18.22833333,330.2553,18.22833333
2104,329.26974,18.4,330.27702,18.4
2105,329.2704,20.20333333,330.2777,20.20333333
2106,329.30618,19.245,330.31346,19.245
2107,329.88287,0.751,330.89015,0.751
2108,330.05478,5.076,331.06206,5.076
2109,330.055,9.228333333,331.0623,9.228333333
2110,330.056,11.05333333,331.0633,11.05333333
2111,330.1271,7.273333333,331.1344,7.273333333
2112,330.13034,1.105,331.13762,1.105
2113,330.20746,14.438,331.21474,14.438
2114,330.27292,18.4,331.2802,18.4
2115,330.78342,0.739,331.79069,0.739
2116,330.87067,22.886,331.87794,22.886
2117,331.02875,4.187,332.03602,4.187
2118,331.11331,0.815,350.13115,0.815
2119,331.18707,5.829,332.19435,5.829
2120,331.18735,8.983,332.19462,8.983
2121,331.24893,12.576,332.25621,12.576
2122,332.05911,1.112,333.06639,1.112
2123,332.07339,3.194,333.08067,3.194
2124,332.08426,0.85,333.09154,0.85
2125,332.141,10.60833333,333.1483,10.60833333
2126,332.84567,0.68,297.87627,0.68
2127,332.85733,18.592,333.86461,18.592
2128,332.88342,22.934,333.8907,22.934
2129,332.88797,0.757,333.89525,0.757
2130,333.05783,3.186,334.06511,3.186
2131,333.0592,0.667,274.04535,0.667
2132,333.0905,9.118333333,334.0978,9.118333333
2133,333.09131,6.166,334.09859,6.166
2134,333.09137,5.482,334.09865,5.482
2135,333.09143,2.737,334.09871,2.737
2136,333.09146,6.848,334.09874,6.848
2137,333.09149,8.715,334.09877,8.715
2138,333.13058,1.463,334.13786,1.463
2139,333.19308,9.362,334.20036,9.362
2140,333.20474,16.622,334.21202,16.622
2141,333.2059,12.69166667,334.2132,12.69166667
2142,333.9527,0.69,334.95997,0.69
2143,333.95288,0.686,298.98348,0.686
2144,334.0499,7.56,335.0572,7.56
2145,334.05435,11.312,335.06163,11.312
2146,334.12567,0.814,335.13295,0.814
2147,334.18198,3.273,335.18925,3.273
2148,334.20236,9.502,335.20964,9.502
2149,334.20581,15.542,335.21309,15.542
2150,334.2135,12.575,335.22078,12.575
2151,334.21359,12.462,335.22087,12.462
2152,334.31149,19.249,335.31877,19.249
2153,334.89621,0.864,335.90349,0.864
2154,334.89624,0.78,335.90352,0.78
2155,334.92786,0.704,335.93513,0.704
2156,335.18225,10.67,336.18953,10.67
2157,335.18634,17.618,336.19362,17.618
2158,335.1971,10.41666667,336.2044,10.41666667
2159,335.19763,13.158,336.20491,13.158
2160,335.19766,12.816,336.20494,12.816
2161,335.22031,14.177,336.22758,14.177
2162,335.2219,16.30166667,336.2292,16.30166667
2163,335.2229,12.88666667,336.2302,12.88666667
2164,335.25674,17.172,336.26402,17.172
2165,335.29556,18.17,336.30284,18.17
2166,335.936,0.775,336.94328,0.775
2167,336.0372,5.645,337.0445,5.645
2168,336.06021,4.011,337.06749,4.011
2169,336.32718,19.721,337.33446,19.721
2170,336.44693,0.774,337.45421,0.774
2171,336.8045,0.759,299.8559,0.759
2172,336.80466,0.757,337.81193,0.757
2173,336.83286,0.737,337.84013,0.737
2174,336.83289,0.735,291.83468,0.735
2175,336.86816,1.29,337.87544,1.29
2176,336.8873,0.675,337.89458,0.675
2177,336.9729,0.597,337.98018,0.597
2178,337.04742,4.144,338.0547,4.144
2179,337.05402,12.304,338.06129,12.304
2180,337.0567,0.563333333,338.064,0.563333333
2181,337.20541,16.573,338.21269,16.573
2182,337.20593,6.918,338.21321,6.918
2183,337.21326,10.484,338.22053,10.484
2184,337.21326,10.957,338.22053,10.957
2185,337.21326,11.263,338.22053,11.263
2186,337.23584,13.93,338.24312,13.93
2187,337.23593,14.264,338.24321,14.264
2188,337.27222,17.758,338.27949,17.758
2189,337.3101,20.25,338.3174,20.25
2190,337.31125,18.549,338.31853,18.549
2191,337.87589,0.749,338.88316,0.749
2192,338.06622,0.646,169.53675,0.646
2193,338.06628,0.643,339.07356,0.643
2194,338.0916,9.86,339.0989,9.86
2195,338.34286,20.494,339.35014,20.494
2196,338.74411,0.728,339.75139,0.728
2197,338.98843,0.591,139.98729,0.591
2198,338.98853,0.592,339.9958,0.592
2199,338.989,0.495,339.9963,0.495
2200,339.19974,16.736,340.20701,16.736
2201,339.19974,16.823,340.20701,16.823
2202,339.22858,14.435,340.23585,14.435
2203,339.22882,14.939,340.2361,14.939
2204,339.22888,10.734,340.23616,10.734
2205,339.2644,13.865,340.2717,13.865
2206,339.26514,14.667,340.27241,14.667
2207,339.26526,14.481,340.27254,14.481
2208,339.29034,18.714,340.29762,18.714
2209,339.29044,18.969,340.29771,18.969
2210,339.3159,20.26,340.3232,20.26
2211,339.32666,18.977,340.33394,18.977
2212,339.93253,0.758,340.9398,0.758
2213,340.07785,0.817,341.08513,0.817
2214,340.21274,10.814,341.22001,10.814
2215,340.21277,15.774,341.22005,15.774
2216,340.21298,10.384,341.22026,10.384
2217,340.26044,8.526,341.26771,8.526
2218,340.28549,19.453,341.29277,19.453
2219,340.73624,0.714,341.74351,0.714
2220,340.9455,0.772,341.95277,0.772
2221,341.02988,0.589,342.03715,0.589
2222,341.1077,0.738333333,342.115,0.738333333
2223,341.1077,0.738333333,342.115,0.738333333
2224,341.1077,0.738333333,342.115,0.738333333
2225,341.1078,0.72,342.1151,0.72
2226,341.1092,0.611666667,342.1165,0.611666667
2227,341.1092,0.611666667,342.1165,0.611666667
2228,341.1101,0.731666667,342.1174,0.731666667
2229,341.20792,10.805,342.21519,10.805
2230,341.21912,4.128,342.22639,4.128
2231,341.23328,14.797,342.24055,14.797
2232,341.24426,8.991,342.25154,8.991
2233,341.24429,7.005,342.25157,7.005
2234,341.2446,10.913,342.25188,10.913
2235,341.26956,17.856,342.27684,17.856
2236,341.26965,15.22,342.27693,15.22
2237,341.28076,15.172,342.28804,15.172
2238,341.30606,19.064,342.31334,19.064
2239,341.30606,19.468,342.31334,19.468
2240,341.90353,0.687,342.91081,0.687
2241,341.90372,22.937,342.91099,22.937
2242,341.99033,0.819,342.9976,0.819
2243,341.99051,0.806,307.02111,0.806
2244,342.07397,0.815,343.08125,0.815
2245,342.0788,4.026,343.08607,4.026
2246,342.09659,3.855,686.20773,3.855
2247,342.09671,7.24,343.10399,7.24
2248,342.22842,7.554,343.2357,7.554
2249,342.22842,16.315,343.2357,16.315
2250,342.84079,0.744,343.84807,0.744
2251,343.1648,14.66,344.1721,14.66
2252,343.1664,10.95833333,344.1737,10.95833333
2253,343.17026,16.29,344.17753,16.29
2254,343.17029,15.859,344.17756,15.859
2255,343.2001,12.785,344.20738,12.785
2256,343.22351,11.814,344.23079,11.814
2257,343.32169,19.609,344.32896,19.609
2258,343.9483,0.765,344.95558,0.765
2259,343.96985,1.286,344.97713,1.286
2260,344.03879,0.614,363.05663,0.614
2261,344.0389,2.01,345.0462,2.01
2262,344.13486,3.301,345.14213,3.301
2263,344.20761,7.758,345.21489,7.758
2264,344.24405,10.921,345.25133,10.921
2265,344.31674,17.896,345.32402,17.896
2266,344.45383,0.798,345.4611,0.798
2267,344.77789,0.693,345.78517,0.693
2268,344.77802,0.691,309.80861,0.691
2269,344.84897,18.594,345.85625,18.594
2270,344.84903,0.759,345.85631,0.759
2271,345.05411,6.918,346.06138,6.918
2272,345.1189,3.65,346.1262,3.65
2273,345.12683,15.11,346.13411,15.11
2274,345.1325,6.73,346.1398,6.73
2275,345.16586,15.117,346.17314,15.117
2276,345.17206,6.912,346.17933,6.912
2277,345.20279,6.483,346.21007,6.483
2278,345.2046,13.22666667,346.2119,13.22666667
2279,345.28278,18.326,346.29005,18.326
2280,345.88876,0.777,346.89604,0.777
2281,345.94513,0.68,346.95241,0.68
2282,346.01538,4.106,347.02266,4.106
2283,346.055,0.703333333,347.0623,0.703333333
2284,346.0554,0.693333333,347.0627,0.693333333
2285,346.05573,0.839,347.063,0.839
2286,346.0558,0.765,347.0631,0.765
2287,346.0874,6.946666667,347.0947,6.946666667
2288,346.75742,0.738,347.76469,0.738
2289,346.94687,0.759,347.95415,0.759
2290,347.07498,0.849,348.08226,0.849
2291,347.10284,1.047,348.11012,1.047
2292,348.08688,1.105,349.09416,1.105
2293,348.09125,0.857,349.09852,0.857
2294,348.1016,7.548333333,349.1089,7.548333333
2295,348.81961,0.682,349.82689,0.682
2296,348.86185,0.757,349.86912,0.757
2297,349.16635,3.235,350.17363,3.235
2298,349.19763,8.732,350.20491,8.732
2299,349.19766,9.699,350.20494,9.699
2300,349.237,14.23666667,350.2443,14.23666667
2301,349.2373,15.85333333,350.2446,15.85333333
2302,349.27853,13.252,350.28581,13.252
2303,349.88538,0.74,350.89265,0.74
2304,349.91483,0.754,350.9221,0.754
2305,350.03067,0.736,351.03795,0.736
2306,350.04034,0.811,351.04762,0.811
2307,350.1328,7.581666667,351.1401,7.581666667
2308,350.147,7.631666667,351.1543,7.631666667
2309,350.18176,6.343,351.18904,6.343
2310,350.23132,11.206,351.2386,11.206
2311,350.76218,0.7,351.76945,0.7
2312,350.87,0.78,351.87727,0.78
2313,350.87009,0.863,351.87736,0.863
2314,350.87064,22.952,351.87791,22.952
2315,351.03317,10.091,352.04045,10.091
2316,351.08676,1.107,306.08856,1.107
2317,351.0993,1.105,352.10658,1.105
2318,351.1019,4.849,352.10917,4.849
2319,351.1019,5.363,352.10917,5.363
2320,351.10986,0.858,292.09601,0.858
2321,351.10995,0.857,352.11723,0.857
2322,351.1254,21.61,352.1327,21.61
2323,351.13239,3.3,352.13966,3.3
2324,351.1696,15.93166667,352.1769,15.93166667
2325,351.17221,12.057,352.17949,12.057
2326,351.19229,7.506,352.19957,7.506
2327,351.19229,10.484,352.19957,10.484
2328,351.19238,13.842,352.19966,13.842
2329,351.19241,13.57,352.19969,13.57
2330,351.19241,22.822,352.19969,22.822
2331,351.19247,7.305,352.19975,7.305
2332,351.21503,10.905,352.2223,10.905
2333,351.21518,11.077,352.22246,11.077
2334,351.21518,11.803,352.22246,11.803
2335,351.21521,11.198,352.22249,11.198
2336,351.2165,11.53666667,352.2238,11.53666667
2337,351.2165,11.53666667,352.2238,11.53666667
2338,351.2165,12.87166667,352.2238,12.87166667
2339,351.2165,12.87166667,352.2238,12.87166667
2340,351.2168,11.86,352.2241,11.86
2341,351.22882,8.063,352.2361,8.063
2342,351.32703,19.383,352.3343,19.383
2343,351.8826,0.738,352.88988,0.738
2344,351.96152,0.773,352.96879,0.773
2345,352.22421,9.916,353.23149,9.916
2346,352.32214,18.454,353.32942,18.454
2347,352.44098,0.794,353.44826,0.794
2348,352.86227,0.769,353.86955,0.769
2349,352.8623,0.769,371.88015,0.769
2350,352.86844,0.87,353.87572,0.87
2351,352.8797,22.938,353.88698,22.938
2352,352.96777,0.594,353.97505,0.594
2353,353.00409,0.594,177.00568,0.594
2354,353.04886,8.863,354.05614,8.863
2355,353.04889,11.785,354.05617,11.785
2356,353.0489,9.248333333,354.0562,9.248333333
2357,353.17422,16.276,354.1815,16.276
2358,353.1969,12.999,354.20418,12.999
2359,353.20029,15.782,354.20756,15.782
2360,353.20782,8.401,354.2151,8.401
2361,353.20795,9.206,354.21522,9.206
2362,353.21527,17.137,372.23311,17.137
2363,353.21548,17.141,354.22276,17.141
2364,353.23038,16.9,354.23765,16.9
2365,353.2314,11.76333333,354.2387,11.76333333
2366,353.2314,11.76333333,354.2387,11.76333333
2367,353.2314,11.76333333,354.2387,11.76333333
2368,353.2326,11.35333333,354.2399,11.35333333
2369,353.24442,12.1,354.25169,12.1
2370,353.24448,12.271,354.25175,12.271
